cycle	date	state	hpi	year	month	type
2006M06	6/1/2006	OH	116.9430047	2006	6	State
2006M06	6/1/2006	OK	127.7904878	2006	6	State
2006M06	6/1/2006	OR	174.2692816	2006	6	State
2006M06	6/1/2006	PA	159.0554755	2006	6	State
2006M06	6/1/2006	RI	196.6468449	2006	6	State
2006M06	6/1/2006	SC	133.1440858	2006	6	State
2006M06	6/1/2006	SD	131.4637657	2006	6	State
2006M06	6/1/2006	TN	130.9616133	2006	6	State
2006M06	6/1/2006	TX	125.8430242	2006	6	State
2006M06	6/1/2006	UT	142.3265994	2006	6	State
2006M06	6/1/2006	VA	192.3127906	2006	6	State
2006M06	6/1/2006	VT	166.9089348	2006	6	State
2006M06	6/1/2006	WA	170.4592479	2006	6	State
2006M06	6/1/2006	WI	137.135566	2006	6	State
2006M06	6/1/2006	WV	131.7493606	2006	6	State
2006M06	6/1/2006	WY	162.7410716	2006	6	State
2006M06	6/1/2006	US.NSA	167.2961331	2006	6	US
2006M06	6/1/2006	US.SA	164.7378215	2006	6	US
2006M07	7/1/2006	AK	157.6875141	2006	7	State
2006M07	7/1/2006	AL	132.7227252	2006	7	State
2006M07	7/1/2006	AR	132.6756608	2006	7	State
2006M07	7/1/2006	AZ	204.6878609	2006	7	State
2006M07	7/1/2006	CA	215.7625419	2006	7	State
2006M07	7/1/2006	CO	124.9589404	2006	7	State
2006M07	7/1/2006	CT	165.8018074	2006	7	State
2006M07	7/1/2006	DC	231.9400583	2006	7	State
2006M07	7/1/2006	DE	176.210731	2006	7	State
2006M07	7/1/2006	FL	223.399135	2006	7	State
2006M07	7/1/2006	GA	128.8409238	2006	7	State
2006M07	7/1/2006	HI	224.1848852	2006	7	State
2006M07	7/1/2006	IA	123.5487142	2006	7	State
2006M07	7/1/2006	ID	166.1402421	2006	7	State
2006M07	7/1/2006	IL	147.9547662	2006	7	State
2006M07	7/1/2006	IN	115.4125224	2006	7	State
2006M07	7/1/2006	KS	124.6610138	2006	7	State
2006M07	7/1/2006	KY	124.163942	2006	7	State
2006M07	7/1/2006	LA	142.2880919	2006	7	State
2006M07	7/1/2006	MA	155.3352824	2006	7	State
2006M07	7/1/2006	MD	212.4598161	2006	7	State
2006M07	7/1/2006	ME	165.2134048	2006	7	State
2006M07	7/1/2006	MI	113.3151294	2006	7	State
2006M07	7/1/2006	MN	146.57119	2006	7	State
2006M07	7/1/2006	MO	135.2930917	2006	7	State
2006M07	7/1/2006	MS	131.275104	2006	7	State
2006M07	7/1/2006	MT	162.015458	2006	7	State
2006M07	7/1/2006	NC	129.4149265	2006	7	State
2006M07	7/1/2006	ND	141.6532491	2006	7	State
2006M07	7/1/2006	NE	121.4992024	2006	7	State
2006M07	7/1/2006	NH	160.8319794	2006	7	State
2006M07	7/1/2006	NJ	190.3796465	2006	7	State
2006M07	7/1/2006	NM	157.7406008	2006	7	State
2006M07	7/1/2006	NV	210.3070004	2006	7	State
2006M07	7/1/2006	NY	170.2097075	2006	7	State
2006M07	7/1/2006	OH	116.7979866	2006	7	State
2006M07	7/1/2006	OK	127.8535379	2006	7	State
2006M07	7/1/2006	OR	176.0914081	2006	7	State
2006M07	7/1/2006	PA	159.4458932	2006	7	State
2006M07	7/1/2006	RI	196.4321282	2006	7	State
2006M07	7/1/2006	SC	133.9842214	2006	7	State
2006M07	7/1/2006	SD	132.1395668	2006	7	State
2006M07	7/1/2006	TN	131.6060477	2006	7	State
2006M07	7/1/2006	TX	126.5119219	2006	7	State
2006M07	7/1/2006	UT	144.6876218	2006	7	State
2006M07	7/1/2006	VA	192.2234275	2006	7	State
2006M07	7/1/2006	VT	167.3011298	2006	7	State
2006M07	7/1/2006	WA	171.8470712	2006	7	State
2006M07	7/1/2006	WI	137.7878724	2006	7	State
2006M07	7/1/2006	WV	132.3110295	2006	7	State
2006M07	7/1/2006	WY	164.2412212	2006	7	State
2006M07	7/1/2006	US.NSA	167.3831686	2006	7	US
2006M07	7/1/2006	US.SA	164.4445506	2006	7	US
2006M08	8/1/2006	AK	157.8381053	2006	8	State
2006M08	8/1/2006	AL	133.152422	2006	8	State
2006M08	8/1/2006	AR	132.7924042	2006	8	State
2006M08	8/1/2006	AZ	203.6350953	2006	8	State
2006M08	8/1/2006	CA	213.873387	2006	8	State
2006M08	8/1/2006	CO	124.4465374	2006	8	State
2006M08	8/1/2006	CT	164.8997701	2006	8	State
2006M08	8/1/2006	DC	232.7332051	2006	8	State
2006M08	8/1/2006	DE	176.5162342	2006	8	State
2006M08	8/1/2006	FL	222.2728762	2006	8	State
2006M08	8/1/2006	GA	128.6291856	2006	8	State
2006M08	8/1/2006	HI	223.5945804	2006	8	State
2006M08	8/1/2006	IA	123.4991633	2006	8	State
2006M08	8/1/2006	ID	166.5904807	2006	8	State
2006M08	8/1/2006	IL	147.9354283	2006	8	State
2006M08	8/1/2006	IN	115.5417523	2006	8	State
2006M08	8/1/2006	KS	124.3014091	2006	8	State
2006M08	8/1/2006	KY	124.0062303	2006	8	State
2006M08	8/1/2006	LA	142.8939828	2006	8	State
2006M08	8/1/2006	MA	153.7894896	2006	8	State
2006M08	8/1/2006	MD	211.1873325	2006	8	State
2006M08	8/1/2006	ME	164.3579966	2006	8	State
2006M08	8/1/2006	MI	112.2605303	2006	8	State
2006M08	8/1/2006	MN	146.1058079	2006	8	State
2006M08	8/1/2006	MO	135.0972338	2006	8	State
2006M08	8/1/2006	MS	131.3480194	2006	8	State
2006M08	8/1/2006	MT	163.0740862	2006	8	State
2006M08	8/1/2006	NC	129.7320951	2006	8	State
2006M08	8/1/2006	ND	142.2355616	2006	8	State
2006M08	8/1/2006	NE	121.0875075	2006	8	State
2006M08	8/1/2006	NH	159.8349978	2006	8	State
2006M08	8/1/2006	NJ	189.3908048	2006	8	State
2006M08	8/1/2006	NM	158.5608304	2006	8	State
2006M08	8/1/2006	NV	208.9532441	2006	8	State
2006M08	8/1/2006	NY	169.9263904	2006	8	State
2006M08	8/1/2006	OH	116.2249989	2006	8	State
2006M08	8/1/2006	OK	127.8724989	2006	8	State
2006M08	8/1/2006	OR	176.7529945	2006	8	State
2006M08	8/1/2006	PA	159.1221651	2006	8	State
2006M08	8/1/2006	RI	195.1289931	2006	8	State
2006M08	8/1/2006	SC	134.2214262	2006	8	State
2006M08	8/1/2006	SD	132.1875431	2006	8	State
2006M08	8/1/2006	TN	131.7391084	2006	8	State
2006M08	8/1/2006	TX	126.8454367	2006	8	State
2006M08	8/1/2006	UT	146.3647292	2006	8	State
2006M08	8/1/2006	VA	191.3756924	2006	8	State
2006M08	8/1/2006	VT	167.028981	2006	8	State
2006M08	8/1/2006	WA	172.5841555	2006	8	State
2006M08	8/1/2006	WI	137.5146857	2006	8	State
2006M08	8/1/2006	WV	132.7140972	2006	8	State
2006M08	8/1/2006	WY	165.3355172	2006	8	State
2006M08	8/1/2006	US.NSA	166.8155211	2006	8	US
2006M08	8/1/2006	US.SA	164.09652	2006	8	US
2006M09	9/1/2006	AK	157.2909105	2006	9	State
2006M09	9/1/2006	AL	133.3516112	2006	9	State
2006M09	9/1/2006	AR	132.5731938	2006	9	State
2006M09	9/1/2006	AZ	202.5001871	2006	9	State
2006M09	9/1/2006	CA	211.8430092	2006	9	State
2006M09	9/1/2006	CO	124.1145443	2006	9	State
2006M09	9/1/2006	CT	163.6149914	2006	9	State
2006M09	9/1/2006	DC	232.739323	2006	9	State
2006M09	9/1/2006	DE	176.7864778	2006	9	State
2006M09	9/1/2006	FL	220.7580869	2006	9	State
2006M09	9/1/2006	GA	128.6914957	2006	9	State
2006M09	9/1/2006	HI	222.5091443	2006	9	State
2006M09	9/1/2006	IA	123.0997064	2006	9	State
2006M09	9/1/2006	ID	166.5155396	2006	9	State
2006M09	9/1/2006	IL	147.3392954	2006	9	State
2006M09	9/1/2006	IN	115.2078152	2006	9	State
2006M09	9/1/2006	KS	124.0937454	2006	9	State
2006M09	9/1/2006	KY	123.4646033	2006	9	State
2006M09	9/1/2006	LA	143.1872498	2006	9	State
2006M09	9/1/2006	MA	151.9598327	2006	9	State
2006M09	9/1/2006	MD	209.5201611	2006	9	State
2006M09	9/1/2006	ME	162.8354896	2006	9	State
2006M09	9/1/2006	MI	110.8983645	2006	9	State
2006M09	9/1/2006	MN	145.1832476	2006	9	State
2006M09	9/1/2006	MO	134.3196831	2006	9	State
2006M09	9/1/2006	MS	131.4996627	2006	9	State
2006M09	9/1/2006	MT	163.3319044	2006	9	State
2006M09	9/1/2006	NC	129.586971	2006	9	State
2006M09	9/1/2006	ND	142.2980735	2006	9	State
2006M09	9/1/2006	NE	120.3663124	2006	9	State
2006M09	9/1/2006	NH	158.45057	2006	9	State
2006M09	9/1/2006	NJ	187.4265863	2006	9	State
2006M09	9/1/2006	NM	158.89448	2006	9	State
2006M09	9/1/2006	NV	207.2260136	2006	9	State
2006M09	9/1/2006	NY	169.3028227	2006	9	State
2006M09	9/1/2006	OH	115.2281077	2006	9	State
2006M09	9/1/2006	OK	127.9771438	2006	9	State
2006M09	9/1/2006	OR	176.3615888	2006	9	State
2006M09	9/1/2006	PA	158.7692633	2006	9	State
2006M09	9/1/2006	RI	193.0906188	2006	9	State
2006M09	9/1/2006	SC	134.2026262	2006	9	State
2006M09	9/1/2006	SD	131.7513084	2006	9	State
2006M09	9/1/2006	TN	131.827106	2006	9	State
2006M09	9/1/2006	TX	126.724714	2006	9	State
2006M09	9/1/2006	UT	147.5973526	2006	9	State
2006M09	9/1/2006	VA	189.9049782	2006	9	State
2006M09	9/1/2006	VT	166.4473004	2006	9	State
2006M09	9/1/2006	WA	173.1197094	2006	9	State
2006M09	9/1/2006	WI	136.5834105	2006	9	State
2006M09	9/1/2006	WV	132.9604088	2006	9	State
2006M09	9/1/2006	WY	166.3577481	2006	9	State
2006M09	9/1/2006	US.NSA	165.91118	2006	9	US
2006M09	9/1/2006	US.SA	163.7999363	2006	9	US
2006M10	10/1/2006	AK	156.5584583	2006	10	State
2006M10	10/1/2006	AL	133.3547025	2006	10	State
2006M10	10/1/2006	AR	132.1862164	2006	10	State
2006M10	10/1/2006	AZ	201.6131498	2006	10	State
2006M10	10/1/2006	CA	209.9403741	2006	10	State
2006M10	10/1/2006	CO	123.93863	2006	10	State
2006M10	10/1/2006	CT	162.3301432	2006	10	State
2006M10	10/1/2006	DC	232.1248236	2006	10	State
2006M10	10/1/2006	DE	176.9626532	2006	10	State
2006M10	10/1/2006	FL	219.5703974	2006	10	State
2006M10	10/1/2006	GA	128.8197321	2006	10	State
2006M10	10/1/2006	HI	221.0156728	2006	10	State
2006M10	10/1/2006	IA	122.5690701	2006	10	State
2006M10	10/1/2006	ID	166.5616203	2006	10	State
2006M10	10/1/2006	IL	146.5330146	2006	10	State
2006M10	10/1/2006	IN	114.5386263	2006	10	State
2006M10	10/1/2006	KS	124.0055425	2006	10	State
2006M10	10/1/2006	KY	122.9632191	2006	10	State
2006M10	10/1/2006	LA	143.2218372	2006	10	State
2006M10	10/1/2006	MA	150.6677459	2006	10	State
2006M10	10/1/2006	MD	208.0916264	2006	10	State
2006M10	10/1/2006	ME	161.2452276	2006	10	State
2006M10	10/1/2006	MI	109.5378675	2006	10	State
2006M10	10/1/2006	MN	144.1503853	2006	10	State
2006M10	10/1/2006	MO	133.3844991	2006	10	State
2006M10	10/1/2006	MS	131.9007053	2006	10	State
2006M10	10/1/2006	MT	163.0507282	2006	10	State
2006M10	10/1/2006	NC	129.7364103	2006	10	State
2006M10	10/1/2006	ND	142.017377	2006	10	State
2006M10	10/1/2006	NE	119.5788654	2006	10	State
2006M10	10/1/2006	NH	156.8847048	2006	10	State
2006M10	10/1/2006	NJ	185.570351	2006	10	State
2006M10	10/1/2006	NM	158.9801711	2006	10	State
2006M10	10/1/2006	NV	205.3014079	2006	10	State
2006M10	10/1/2006	NY	168.5573363	2006	10	State
2006M10	10/1/2006	OH	114.2308176	2006	10	State
2006M10	10/1/2006	OK	127.9313859	2006	10	State
2006M10	10/1/2006	OR	175.4464529	2006	10	State
2006M10	10/1/2006	PA	158.3813648	2006	10	State
2006M10	10/1/2006	RI	191.1417562	2006	10	State
2006M10	10/1/2006	SC	134.3658344	2006	10	State
2006M10	10/1/2006	SD	131.2530919	2006	10	State
2006M10	10/1/2006	TN	131.9786175	2006	10	State
2006M10	10/1/2006	TX	126.5378236	2006	10	State
2006M10	10/1/2006	UT	148.7427121	2006	10	State
2006M10	10/1/2006	VA	189.0016061	2006	10	State
2006M10	10/1/2006	VT	166.1012864	2006	10	State
2006M10	10/1/2006	WA	173.1487366	2006	10	State
2006M10	10/1/2006	WI	135.6100965	2006	10	State
2006M10	10/1/2006	WV	133.0576767	2006	10	State
2006M10	10/1/2006	WY	167.2877458	2006	10	State
2006M10	10/1/2006	US.NSA	165.0337424	2006	10	US
2006M10	10/1/2006	US.SA	163.735899	2006	10	US
2006M11	11/1/2006	AK	156.0379839	2006	11	State
2006M11	11/1/2006	AL	133.3570033	2006	11	State
2006M11	11/1/2006	AR	131.9333041	2006	11	State
2006M11	11/1/2006	AZ	200.4903927	2006	11	State
2006M11	11/1/2006	CA	207.9508414	2006	11	State
2006M11	11/1/2006	CO	123.2965724	2006	11	State
2006M11	11/1/2006	CT	160.8941594	2006	11	State
2006M11	11/1/2006	DC	230.9833806	2006	11	State
2006M11	11/1/2006	DE	176.8001214	2006	11	State
2006M11	11/1/2006	FL	218.139433	2006	11	State
2006M11	11/1/2006	GA	128.7366433	2006	11	State
2006M11	11/1/2006	HI	220.0530961	2006	11	State
2006M11	11/1/2006	IA	122.0851822	2006	11	State
2006M11	11/1/2006	ID	166.5260612	2006	11	State
2006M11	11/1/2006	IL	145.6184389	2006	11	State
2006M11	11/1/2006	IN	113.8230815	2006	11	State
2006M11	11/1/2006	KS	123.5094411	2006	11	State
2006M11	11/1/2006	KY	122.6612146	2006	11	State
2006M11	11/1/2006	LA	143.2369718	2006	11	State
2006M11	11/1/2006	MA	149.4405962	2006	11	State
2006M11	11/1/2006	MD	207.2889291	2006	11	State
2006M11	11/1/2006	ME	160.048262	2006	11	State
2006M11	11/1/2006	MI	108.1043536	2006	11	State
2006M11	11/1/2006	MN	142.9474719	2006	11	State
2006M11	11/1/2006	MO	132.5457203	2006	11	State
2006M11	11/1/2006	MS	132.2749872	2006	11	State
2006M11	11/1/2006	MT	162.6960957	2006	11	State
2006M11	11/1/2006	NC	130.0187932	2006	11	State
2006M11	11/1/2006	ND	141.6312154	2006	11	State
2006M11	11/1/2006	NE	118.9412682	2006	11	State
2006M11	11/1/2006	NH	155.4718214	2006	11	State
2006M11	11/1/2006	NJ	184.2726057	2006	11	State
2006M11	11/1/2006	NM	159.1148513	2006	11	State
2006M11	11/1/2006	NV	203.3839938	2006	11	State
2006M11	11/1/2006	NY	167.2012188	2006	11	State
2006M11	11/1/2006	OH	113.3309684	2006	11	State
2006M11	11/1/2006	OK	127.8505431	2006	11	State
2006M11	11/1/2006	OR	174.5242887	2006	11	State
2006M11	11/1/2006	PA	157.4505769	2006	11	State
2006M11	11/1/2006	RI	189.6461173	2006	11	State
2006M11	11/1/2006	SC	134.5874428	2006	11	State
2006M11	11/1/2006	SD	130.8782403	2006	11	State
2006M11	11/1/2006	TN	131.9026104	2006	11	State
2006M11	11/1/2006	TX	126.6084887	2006	11	State
2006M11	11/1/2006	UT	149.4940415	2006	11	State
2006M11	11/1/2006	VA	188.392022	2006	11	State
2006M11	11/1/2006	VT	166.0154478	2006	11	State
2006M11	11/1/2006	WA	172.5222624	2006	11	State
2006M11	11/1/2006	WI	134.5666101	2006	11	State
2006M11	11/1/2006	WV	133.0055923	2006	11	State
2006M11	11/1/2006	WY	167.9449879	2006	11	State
2006M11	11/1/2006	US.NSA	164.0804359	2006	11	US
2006M11	11/1/2006	US.SA	163.7537783	2006	11	US
2006M12	12/1/2006	AK	155.7396478	2006	12	State
2006M12	12/1/2006	AL	133.2666865	2006	12	State
2006M12	12/1/2006	AR	131.9581708	2006	12	State
2006M12	12/1/2006	AZ	199.7403624	2006	12	State
2006M12	12/1/2006	CA	206.4286643	2006	12	State
2006M12	12/1/2006	CO	122.5774151	2006	12	State
2006M12	12/1/2006	CT	159.7037972	2006	12	State
2006M12	12/1/2006	DC	229.8743125	2006	12	State
2006M12	12/1/2006	DE	176.3386464	2006	12	State
2006M12	12/1/2006	FL	216.3828635	2006	12	State
2006M12	12/1/2006	GA	128.738614	2006	12	State
2006M12	12/1/2006	HI	220.2294444	2006	12	State
2006M12	12/1/2006	IA	121.6327727	2006	12	State
2006M12	12/1/2006	ID	166.3827131	2006	12	State
2006M12	12/1/2006	IL	144.947638	2006	12	State
2006M12	12/1/2006	IN	112.9807211	2006	12	State
2006M12	12/1/2006	KS	122.7228872	2006	12	State
2006M12	12/1/2006	KY	122.2108508	2006	12	State
2006M12	12/1/2006	LA	143.1544313	2006	12	State
2006M12	12/1/2006	MA	147.7890047	2006	12	State
2006M12	12/1/2006	MD	206.9960147	2006	12	State
2006M12	12/1/2006	ME	159.4626241	2006	12	State
2006M12	12/1/2006	MI	106.741561	2006	12	State
2006M12	12/1/2006	MN	141.7074752	2006	12	State
2006M12	12/1/2006	MO	131.7564764	2006	12	State
2006M12	12/1/2006	MS	132.4975518	2006	12	State
2006M12	12/1/2006	MT	162.7144649	2006	12	State
2006M12	12/1/2006	NC	130.1517998	2006	12	State
2006M12	12/1/2006	ND	141.2802949	2006	12	State
2006M12	12/1/2006	NE	118.5692041	2006	12	State
2006M12	12/1/2006	NH	154.2418384	2006	12	State
2006M12	12/1/2006	NJ	183.1336946	2006	12	State
2006M12	12/1/2006	NM	159.6214829	2006	12	State
2006M12	12/1/2006	NV	201.7527459	2006	12	State
2006M12	12/1/2006	NY	165.0450386	2006	12	State
2006M12	12/1/2006	OH	112.4525657	2006	12	State
2006M12	12/1/2006	OK	128.1064931	2006	12	State
2006M12	12/1/2006	OR	174.1535413	2006	12	State
2006M12	12/1/2006	PA	156.5799202	2006	12	State
2006M12	12/1/2006	RI	188.2255453	2006	12	State
2006M12	12/1/2006	SC	134.556324	2006	12	State
2006M12	12/1/2006	SD	130.6695794	2006	12	State
2006M12	12/1/2006	TN	131.7048528	2006	12	State
2006M12	12/1/2006	TX	126.7042035	2006	12	State
2006M12	12/1/2006	UT	150.2713314	2006	12	State
2006M12	12/1/2006	VA	187.2127	2006	12	State
2006M12	12/1/2006	VT	165.8978169	2006	12	State
2006M12	12/1/2006	WA	172.2658185	2006	12	State
2006M12	12/1/2006	WI	133.5588784	2006	12	State
2006M12	12/1/2006	WV	132.7750584	2006	12	State
2006M12	12/1/2006	WY	168.5334466	2006	12	State
2006M12	12/1/2006	US.NSA	163.1810426	2006	12	US
2006M12	12/1/2006	US.SA	163.88169	2006	12	US
2007M01	1/1/2007	AK	155.8059423	2007	1	State
2007M01	1/1/2007	AL	132.9772258	2007	1	State
2007M01	1/1/2007	AR	132.0536699	2007	1	State
2007M01	1/1/2007	AZ	199.7975398	2007	1	State
2007M01	1/1/2007	CA	206.391577	2007	1	State
2007M01	1/1/2007	CO	122.2746751	2007	1	State
2007M01	1/1/2007	CT	159.6514721	2007	1	State
2007M01	1/1/2007	DC	229.7093757	2007	1	State
2007M01	1/1/2007	DE	175.9671233	2007	1	State
2007M01	1/1/2007	FL	215.5948414	2007	1	State
2007M01	1/1/2007	GA	128.8764009	2007	1	State
2007M01	1/1/2007	HI	221.3460702	2007	1	State
2007M01	1/1/2007	IA	121.2356225	2007	1	State
2007M01	1/1/2007	ID	166.763547	2007	1	State
2007M01	1/1/2007	IL	144.8508713	2007	1	State
2007M01	1/1/2007	IN	112.423037	2007	1	State
2007M01	1/1/2007	KS	122.424302	2007	1	State
2007M01	1/1/2007	KY	121.9206262	2007	1	State
2007M01	1/1/2007	LA	143.4014841	2007	1	State
2007M01	1/1/2007	MA	146.3882857	2007	1	State
2007M01	1/1/2007	MD	207.2760342	2007	1	State
2007M01	1/1/2007	ME	159.5547811	2007	1	State
2007M01	1/1/2007	MI	105.6037285	2007	1	State
2007M01	1/1/2007	MN	141.3234454	2007	1	State
2007M01	1/1/2007	MO	131.4851264	2007	1	State
2007M01	1/1/2007	MS	132.7965428	2007	1	State
2007M01	1/1/2007	MT	163.4566959	2007	1	State
2007M01	1/1/2007	NC	130.3951548	2007	1	State
2007M01	1/1/2007	ND	141.3844239	2007	1	State
2007M01	1/1/2007	NE	118.4046295	2007	1	State
2007M01	1/1/2007	NH	153.2460175	2007	1	State
2007M01	1/1/2007	NJ	182.5625841	2007	1	State
2007M01	1/1/2007	NM	160.1617584	2007	1	State
2007M01	1/1/2007	NV	200.7590323	2007	1	State
2007M01	1/1/2007	NY	163.5242054	2007	1	State
2007M01	1/1/2007	OH	111.8227449	2007	1	State
2007M01	1/1/2007	OK	128.4889641	2007	1	State
2007M01	1/1/2007	OR	174.7101827	2007	1	State
2007M01	1/1/2007	PA	156.4595652	2007	1	State
2007M01	1/1/2007	RI	186.7447145	2007	1	State
2007M01	1/1/2007	SC	134.5065179	2007	1	State
2007M01	1/1/2007	SD	130.6383138	2007	1	State
2007M01	1/1/2007	TN	131.7207227	2007	1	State
2007M01	1/1/2007	TX	127.0331297	2007	1	State
2007M01	1/1/2007	UT	151.5144361	2007	1	State
2007M01	1/1/2007	VA	186.4565456	2007	1	State
2007M01	1/1/2007	VT	165.7329636	2007	1	State
2007M01	1/1/2007	WA	173.1859798	2007	1	State
2007M01	1/1/2007	WI	133.0619821	2007	1	State
2007M01	1/1/2007	WV	132.5049514	2007	1	State
2007M01	1/1/2007	WY	169.3957932	2007	1	State
2007M01	1/1/2007	US.NSA	162.9336582	2007	1	US
2007M01	1/1/2007	US.SA	164.3193555	2007	1	US
2007M02	2/1/2007	AK	156.4712893	2007	2	State
2007M02	2/1/2007	AL	133.2540561	2007	2	State
2007M02	2/1/2007	AR	132.3085919	2007	2	State
2007M02	2/1/2007	AZ	200.2537018	2007	2	State
2007M02	2/1/2007	CA	207.8371684	2007	2	State
2007M02	2/1/2007	CO	122.301926	2007	2	State
2007M02	2/1/2007	CT	160.6490525	2007	2	State
2007M02	2/1/2007	DC	230.652049	2007	2	State
2007M02	2/1/2007	DE	175.9348465	2007	2	State
2007M02	2/1/2007	FL	215.8313727	2007	2	State
2007M02	2/1/2007	GA	129.0921264	2007	2	State
2007M02	2/1/2007	HI	222.6412239	2007	2	State
2007M02	2/1/2007	IA	121.2413663	2007	2	State
2007M02	2/1/2007	ID	167.9834443	2007	2	State
2007M02	2/1/2007	IL	145.3192211	2007	2	State
2007M02	2/1/2007	IN	112.360786	2007	2	State
2007M02	2/1/2007	KS	122.9411275	2007	2	State
2007M02	2/1/2007	KY	122.3396419	2007	2	State
2007M02	2/1/2007	LA	144.2538399	2007	2	State
2007M02	2/1/2007	MA	146.2702773	2007	2	State
2007M02	2/1/2007	MD	207.9400343	2007	2	State
2007M02	2/1/2007	ME	160.3359518	2007	2	State
2007M02	2/1/2007	MI	104.8159068	2007	2	State
2007M02	2/1/2007	MN	141.8058076	2007	2	State
2007M02	2/1/2007	MO	132.0631053	2007	2	State
2007M02	2/1/2007	MS	133.3041815	2007	2	State
2007M02	2/1/2007	MT	164.6537699	2007	2	State
2007M02	2/1/2007	NC	131.0243921	2007	2	State
2007M02	2/1/2007	ND	142.0893298	2007	2	State
2007M02	2/1/2007	NE	118.6164048	2007	2	State
2007M02	2/1/2007	NH	152.9172863	2007	2	State
2007M02	2/1/2007	NJ	182.9732789	2007	2	State
2007M02	2/1/2007	NM	160.5575276	2007	2	State
2007M02	2/1/2007	NV	200.6400118	2007	2	State
2007M02	2/1/2007	NY	163.8660716	2007	2	State
2007M02	2/1/2007	OH	111.7280237	2007	2	State
2007M02	2/1/2007	OK	128.838079	2007	2	State
2007M02	2/1/2007	OR	176.1802379	2007	2	State
2007M02	2/1/2007	PA	156.9506501	2007	2	State
2007M02	2/1/2007	RI	185.6563869	2007	2	State
2007M02	2/1/2007	SC	134.8431693	2007	2	State
2007M02	2/1/2007	SD	130.9700092	2007	2	State
2007M02	2/1/2007	TN	132.2945674	2007	2	State
2007M02	2/1/2007	TX	127.7319992	2007	2	State
2007M02	2/1/2007	UT	153.2901025	2007	2	State
2007M02	2/1/2007	VA	186.8777546	2007	2	State
2007M02	2/1/2007	VT	165.8691196	2007	2	State
2007M02	2/1/2007	WA	174.9965709	2007	2	State
2007M02	2/1/2007	WI	133.557489	2007	2	State
2007M02	2/1/2007	WV	132.4568244	2007	2	State
2007M02	2/1/2007	WY	170.6059906	2007	2	State
2007M02	2/1/2007	US.NSA	163.5413041	2007	2	US
2007M02	2/1/2007	US.SA	164.782328	2007	2	US
2007M03	3/1/2007	AK	157.5223582	2007	3	State
2007M03	3/1/2007	AL	134.3310951	2007	3	State
2007M03	3/1/2007	AR	133.0470579	2007	3	State
2007M03	3/1/2007	AZ	200.495088	2007	3	State
2007M03	3/1/2007	CA	209.4601708	2007	3	State
2007M03	3/1/2007	CO	122.8931245	2007	3	State
2007M03	3/1/2007	CT	161.9454525	2007	3	State
2007M03	3/1/2007	DC	232.3532721	2007	3	State
2007M03	3/1/2007	DE	176.2645986	2007	3	State
2007M03	3/1/2007	FL	216.1343506	2007	3	State
2007M03	3/1/2007	GA	129.64226	2007	3	State
2007M03	3/1/2007	HI	223.5817849	2007	3	State
2007M03	3/1/2007	IA	121.8524049	2007	3	State
2007M03	3/1/2007	ID	169.6918668	2007	3	State
2007M03	3/1/2007	IL	146.0379218	2007	3	State
2007M03	3/1/2007	IN	112.9139794	2007	3	State
2007M03	3/1/2007	KS	123.8898408	2007	3	State
2007M03	3/1/2007	KY	123.3205551	2007	3	State
2007M03	3/1/2007	LA	145.3215009	2007	3	State
2007M03	3/1/2007	MA	147.2592219	2007	3	State
2007M03	3/1/2007	MD	208.8303131	2007	3	State
2007M03	3/1/2007	ME	161.5990866	2007	3	State
2007M03	3/1/2007	MI	104.5944745	2007	3	State
2007M03	3/1/2007	MN	142.6077656	2007	3	State
2007M03	3/1/2007	MO	133.0599483	2007	3	State
2007M03	3/1/2007	MS	133.9813796	2007	3	State
2007M03	3/1/2007	MT	165.8445018	2007	3	State
2007M03	3/1/2007	NC	131.8887246	2007	3	State
2007M03	3/1/2007	ND	143.1745724	2007	3	State
2007M03	3/1/2007	NE	119.240452	2007	3	State
2007M03	3/1/2007	NH	153.4975875	2007	3	State
2007M03	3/1/2007	NJ	184.1485189	2007	3	State
2007M03	3/1/2007	NM	161.0448346	2007	3	State
2007M03	3/1/2007	NV	201.0711478	2007	3	State
2007M03	3/1/2007	NY	165.3662407	2007	3	State
2007M03	3/1/2007	OH	112.1915017	2007	3	State
2007M03	3/1/2007	OK	129.3728706	2007	3	State
2007M03	3/1/2007	OR	178.1508051	2007	3	State
2007M03	3/1/2007	PA	158.0751431	2007	3	State
2007M03	3/1/2007	RI	185.5150101	2007	3	State
2007M03	3/1/2007	SC	135.4632033	2007	3	State
2007M03	3/1/2007	SD	131.7611546	2007	3	State
2007M03	3/1/2007	TN	133.4535739	2007	3	State
2007M03	3/1/2007	TX	128.8919346	2007	3	State
2007M03	3/1/2007	UT	155.5924731	2007	3	State
2007M03	3/1/2007	VA	187.8259198	2007	3	State
2007M03	3/1/2007	VT	166.4930455	2007	3	State
2007M03	3/1/2007	WA	176.9235244	2007	3	State
2007M03	3/1/2007	WI	134.8270379	2007	3	State
2007M03	3/1/2007	WV	132.8788258	2007	3	State
2007M03	3/1/2007	WY	172.1754306	2007	3	State
2007M03	3/1/2007	US.NSA	164.5957191	2007	3	US
2007M03	3/1/2007	US.SA	165.1078874	2007	3	US
2007M04	4/1/2007	AK	158.7838251	2007	4	State
2007M04	4/1/2007	AL	135.3891835	2007	4	State
2007M04	4/1/2007	AR	134.0769899	2007	4	State
