per_idx	cat_idx	dt_idx	et_idx	geo_idx	is_adj	val
656	7	0	1	5	1	14
656	7	1	0	5	1	160
656	7	0	2	1	1	5
656	7	2	0	1	1	571
656	7	0	2	2	1	13
656	7	2	0	2	1	48
656	7	0	2	3	1	13
656	7	2	0	3	1	104
656	7	0	2	4	1	8
656	7	2	0	4	1	303
656	7	0	2	5	1	11
656	7	2	0	5	1	116
656	7	0	3	1	1	18
656	7	3	0	1	1	185
656	8	0	1	1	0	6
656	8	1	0	1	0	71.6
656	8	0	1	2	0	17
656	8	1	0	2	0	6.9
656	8	0	1	3	0	13
656	8	1	0	3	0	11.4
656	8	0	1	4	0	8
656	8	1	0	4	0	38.2
656	8	0	1	5	0	14
656	8	1	0	5	0	15.1
656	8	0	2	1	0	5
656	8	2	0	1	0	50.7
656	8	0	2	2	0	13
656	8	2	0	2	0	4.3
656	8	0	2	3	0	13
656	8	2	0	3	0	9.4
656	8	0	2	4	0	8
656	8	2	0	4	0	26.7
656	8	0	2	5	0	11
656	8	2	0	5	0	10.3
656	8	0	3	1	0	18
656	8	3	0	1	0	20.5
657	1	1	0	1	1	1015
657	1	1	0	2	1	102
657	1	1	0	3	1	173
657	1	1	0	4	1	531
657	1	1	0	5	1	209
657	1	2	0	1	1	618
657	1	2	0	2	1	55
657	1	2	0	3	1	105
657	1	2	0	4	1	330
657	1	2	0	5	1	128
657	1	3	0	1	1	368
657	2	1	0	1	0	83.1
657	2	1	0	2	0	8.8
657	2	1	0	3	0	16.5
657	2	1	0	4	0	41.9
657	2	1	0	5	0	16
657	2	2	0	1	0	50.5
657	2	2	0	2	0	4.9
657	2	2	0	3	0	9.6
657	2	2	0	4	0	25.9
657	2	2	0	5	0	10.2
657	2	3	0	1	0	30.1
657	3	0	1	1	0	6
657	3	1	0	1	0	108.7
657	3	0	1	2	0	15
657	3	1	0	2	0	9.4
657	3	0	1	3	0	10
657	3	1	0	3	0	14.5
657	3	0	1	4	0	10
657	3	1	0	4	0	63.8
657	3	0	1	5	0	12
657	3	1	0	5	0	21.1
657	3	0	2	1	0	6
657	3	2	0	1	0	55.4
657	3	0	2	2	0	18
657	3	2	0	2	0	5
657	3	0	2	3	0	12
657	3	2	0	3	0	7.9
657	3	0	2	4	0	10
657	3	2	0	4	0	32.9
657	3	0	2	5	0	13
657	3	2	0	5	0	9.6
657	3	0	3	1	0	11
657	3	3	0	1	0	51.7
657	4	0	1	1	1	5
657	4	1	0	1	1	860
657	4	0	1	2	1	19
657	4	1	0	2	1	95
657	4	0	1	3	1	11
657	4	1	0	3	1	157
657	4	0	1	4	1	8
657	4	1	0	4	1	425
657	4	0	1	5	1	9
657	4	1	0	5	1	183
657	4	0	2	1	1	5
657	4	2	0	1	1	582
657	4	0	2	2	1	11
657	4	2	0	2	1	53
657	4	0	2	3	1	11
657	4	2	0	3	1	97
657	4	0	2	4	1	7
657	4	2	0	4	1	309
657	4	0	2	5	1	8
657	4	2	0	5	1	123
657	4	0	3	1	1	14
657	4	3	0	1	1	268
657	5	0	1	1	0	5
657	5	1	0	1	0	78.4
657	5	0	1	2	0	19
657	5	1	0	2	0	8.9
657	5	0	1	3	0	11
657	5	1	0	3	0	15.4
657	5	0	1	4	0	8
657	5	1	0	4	0	37.9
657	5	0	1	5	0	9
657	5	1	0	5	0	16.2
657	5	0	2	1	0	5
657	5	2	0	1	0	51
657	5	0	2	2	0	11
657	5	2	0	2	0	4.7
657	5	0	2	3	0	11
657	5	2	0	3	0	9.5
657	5	0	2	4	0	7
657	5	2	0	4	0	26.5
657	5	0	2	5	0	8
657	5	2	0	5	0	10.2
657	5	0	3	1	0	14
657	5	3	0	1	0	26.5
657	6	1	0	1	1	661
657	6	0	1	1	0	2
657	6	1	0	1	0	673.6
657	6	1	0	2	1	102
657	6	0	1	2	0	5
657	6	1	0	2	0	102.3
657	6	1	0	3	1	102
657	6	0	1	3	0	4
657	6	1	0	3	0	105.7
657	6	1	0	4	1	298
657	6	0	1	4	0	3
657	6	1	0	4	0	303.5
657	6	1	0	5	1	159
657	6	0	1	5	0	5
657	6	1	0	5	0	162.2
657	6	2	0	1	1	323
657	6	0	2	1	0	3
657	6	2	0	1	0	337.2
657	6	2	0	2	1	39
657	6	0	2	2	0	5
657	6	2	0	2	0	39.8
657	6	2	0	3	1	58
657	6	0	2	3	0	7
657	6	2	0	3	0	61.4
657	6	2	0	4	1	157
657	6	0	2	4	0	3
657	6	2	0	4	0	163.3
657	6	2	0	5	1	69
657	6	0	2	5	0	5
657	6	2	0	5	0	72.7
657	6	3	0	1	1	327
657	6	0	3	1	0	5
657	6	3	0	1	0	325.5
657	7	0	1	1	1	6
657	7	1	0	1	1	752
657	7	0	1	2	1	16
657	7	1	0	2	1	79
657	7	0	1	3	1	13
657	7	1	0	3	1	125
657	7	0	1	4	1	8
657	7	1	0	4	1	393
657	7	0	1	5	1	11
657	7	1	0	5	1	155
657	7	0	2	1	1	5
657	7	2	0	1	1	563
657	7	0	2	2	1	12
657	7	2	0	2	1	49
657	7	0	2	3	1	12
657	7	2	0	3	1	98
657	7	0	2	4	1	8
657	7	2	0	4	1	299
657	7	0	2	5	1	11
657	7	2	0	5	1	117
657	7	0	3	1	1	15
657	7	3	0	1	1	181
657	8	0	1	1	0	6
657	8	1	0	1	0	69.7
657	8	0	1	2	0	16
657	8	1	0	2	0	7.3
657	8	0	1	3	0	13
657	8	1	0	3	0	12.3
657	8	0	1	4	0	8
657	8	1	0	4	0	35.8
657	8	0	1	5	0	11
657	8	1	0	5	0	14.3
657	8	0	2	1	0	5
657	8	2	0	1	0	50.9
657	8	0	2	2	0	12
657	8	2	0	2	0	4.3
657	8	0	2	3	0	12
657	8	2	0	3	0	9.7
657	8	0	2	4	0	8
657	8	2	0	4	0	26.5
657	8	0	2	5	0	11
657	8	2	0	5	0	10.5
657	8	0	3	1	0	15
657	8	3	0	1	0	18
658	1	1	0	1	1	1031
658	1	1	0	2	1	104
658	1	1	0	3	1	163
658	1	1	0	4	1	526
658	1	1	0	5	1	238
658	1	2	0	1	1	623
658	1	2	0	2	1	55
658	1	2	0	3	1	97
658	1	2	0	4	1	332
658	1	2	0	5	1	139
658	1	3	0	1	1	379
658	2	1	0	1	0	92.5
658	2	1	0	2	0	9.3
658	2	1	0	3	0	17
658	2	1	0	4	0	46.1
658	2	1	0	5	0	20
658	2	2	0	1	0	54.4
658	2	2	0	2	0	5.2
658	2	2	0	3	0	9.9
658	2	2	0	4	0	27.6
658	2	2	0	5	0	11.7
658	2	3	0	1	0	35.3
658	3	0	1	1	0	6
658	3	1	0	1	0	118.2
658	3	0	1	2	0	16
658	3	1	0	2	0	8.1
658	3	0	1	3	0	9
658	3	1	0	3	0	16.3
658	3	0	1	4	0	10
658	3	1	0	4	0	71.6
658	3	0	1	5	0	12
658	3	1	0	5	0	22.3
658	3	0	2	1	0	6
658	3	2	0	1	0	60.9
658	3	0	2	2	0	18
658	3	2	0	2	0	4.3
658	3	0	2	3	0	11
658	3	2	0	3	0	8.7
658	3	0	2	4	0	10
658	3	2	0	4	0	36.1
658	3	0	2	5	0	14
658	3	2	0	5	0	11.8
658	3	0	3	1	0	11
658	3	3	0	1	0	55.8
658	4	0	1	1	1	6
658	4	1	0	1	1	921
658	4	0	1	2	1	19
658	4	1	0	2	1	126
658	4	0	1	3	1	10
658	4	1	0	3	1	170
658	4	0	1	4	1	8
658	4	1	0	4	1	407
658	4	0	1	5	1	10
658	4	1	0	5	1	218
658	4	0	2	1	1	5
658	4	2	0	1	1	593
658	4	0	2	2	1	11
658	4	2	0	2	1	75
658	4	0	2	3	1	10
658	4	2	0	3	1	101
658	4	0	2	4	1	7
658	4	2	0	4	1	289
658	4	0	2	5	1	9
658	4	2	0	5	1	128
658	4	0	3	1	1	14
658	4	3	0	1	1	317
658	5	0	1	1	0	6
658	5	1	0	1	0	78.4
658	5	0	1	2	0	19
658	5	1	0	2	0	11.4
658	5	0	1	3	0	10
658	5	1	0	3	0	15.8
658	5	0	1	4	0	8
658	5	1	0	4	0	33.6
658	5	0	1	5	0	10
658	5	1	0	5	0	17.5
658	5	0	2	1	0	5
658	5	2	0	1	0	49.2
658	5	0	2	2	0	11
658	5	2	0	2	0	6.9
658	5	0	2	3	0	10
658	5	2	0	3	0	9.7
658	5	0	2	4	0	7
658	5	2	0	4	0	23.1
658	5	0	2	5	0	9
658	5	2	0	5	0	9.5
658	5	0	3	1	0	14
658	5	3	0	1	0	28.3
658	6	1	0	1	1	669
658	6	0	1	1	0	2
658	6	1	0	1	0	677.5
658	6	1	0	2	1	106
658	6	0	1	2	0	5
658	6	1	0	2	0	106.6
658	6	1	0	3	1	106
658	6	0	1	3	0	4
658	6	1	0	3	0	110
658	6	1	0	4	1	295
658	6	0	1	4	0	3
658	6	1	0	4	0	297.1
658	6	1	0	5	1	162
658	6	0	1	5	0	5
658	6	1	0	5	0	163.7
658	6	2	0	1	1	321
658	6	0	2	1	0	2
658	6	2	0	1	0	330.4
658	6	2	0	2	1	41
658	6	0	2	2	0	5
658	6	2	0	2	0	41.8
658	6	2	0	3	1	58
658	6	0	2	3	0	7
658	6	2	0	3	0	61.8
658	6	2	0	4	1	154
658	6	0	2	4	0	3
658	6	2	0	4	0	156.7
658	6	2	0	5	1	68
658	6	0	2	5	0	6
658	6	2	0	5	0	70.2
658	6	3	0	1	1	337
658	6	0	3	1	0	5
658	6	3	0	1	0	336.4
658	7	0	1	1	1	6
658	7	1	0	1	1	811
658	7	0	1	2	1	16
658	7	1	0	2	1	67
658	7	0	1	3	1	11
658	7	1	0	3	1	136
658	7	0	1	4	1	8
658	7	1	0	4	1	434
658	7	0	1	5	1	12
658	7	1	0	5	1	174
658	7	0	2	1	1	5
658	7	2	0	1	1	602
658	7	0	2	2	1	11
658	7	2	0	2	1	44
658	7	0	2	3	1	11
658	7	2	0	3	1	101
658	7	0	2	4	1	8
658	7	2	0	4	1	321
658	7	0	2	5	1	12
658	7	2	0	5	1	136
658	7	0	3	1	1	14
658	7	3	0	1	1	197
658	8	0	1	1	0	6
658	8	1	0	1	0	73.7
658	8	0	1	2	0	16
658	8	1	0	2	0	6.4
658	8	0	1	3	0	11
658	8	1	0	3	0	12.6
658	8	0	1	4	0	8
658	8	1	0	4	0	38.9
658	8	0	1	5	0	12
658	8	1	0	5	0	15.7
658	8	0	2	1	0	5
658	8	2	0	1	0	56.9
658	8	0	2	2	0	11
658	8	2	0	2	0	4.6
658	8	0	2	3	0	11
658	8	2	0	3	0	9.8
658	8	0	2	4	0	8
658	8	2	0	4	0	29.8
658	8	0	2	5	0	12
658	8	2	0	5	0	12.7
658	8	0	3	1	0	14
658	8	3	0	1	0	15.9
659	1	1	0	1	1	1042
659	1	1	0	2	1	109
659	1	1	0	3	1	163
659	1	1	0	4	1	524
659	1	1	0	5	1	246
659	1	2	0	1	1	647
659	1	2	0	2	1	58
659	1	2	0	3	1	109
659	1	2	0	4	1	345
659	1	2	0	5	1	135
659	1	3	0	1	1	369
659	2	1	0	1	0	73.5
659	2	1	0	2	0	8.1
659	2	1	0	3	0	12.1
659	2	1	0	4	0	35.9
659	2	1	0	5	0	17.4
659	2	2	0	1	0	43.8
659	2	2	0	2	0	4.4
659	2	2	0	3	0	7.5
659	2	2	0	4	0	23.1
659	2	2	0	5	0	8.8
659	2	3	0	1	0	27.7
659	3	0	1	1	0	6
659	3	1	0	1	0	103
659	3	0	1	2	0	16
659	3	1	0	2	0	8.7
659	3	0	1	3	0	10
659	3	1	0	3	0	11.5
659	3	0	1	4	0	10
659	3	1	0	4	0	61.8
659	3	0	1	5	0	12
659	3	1	0	5	0	20.9
659	3	0	2	1	0	6
659	3	2	0	1	0	54.6
659	3	0	2	2	0	17
659	3	2	0	2	0	4.8
659	3	0	2	3	0	10
659	3	2	0	3	0	7.1
659	3	0	2	4	0	10
659	3	2	0	4	0	32.5
659	3	0	2	5	0	15
659	3	2	0	5	0	10.2
659	3	0	3	1	0	11
659	3	3	0	1	0	46.7
659	4	0	1	1	1	6
659	4	1	0	1	1	1104
659	4	0	1	2	1	18
659	4	1	0	2	1	95
659	4	0	1	3	1	11
659	4	1	0	3	1	211
659	4	0	1	4	1	9
659	4	1	0	4	1	571
659	4	0	1	5	1	11
659	4	1	0	5	1	227
659	4	0	2	1	1	5
659	4	2	0	1	1	712
659	4	0	2	2	1	11
659	4	2	0	2	1	58
659	4	0	2	3	1	11
659	4	2	0	3	1	115
659	4	0	2	4	1	7
659	4	2	0	4	1	377
659	4	0	2	5	1	9
659	4	2	0	5	1	162
659	4	0	3	1	1	15
659	4	3	0	1	1	383
659	5	0	1	1	0	6
659	5	1	0	1	0	83.8
659	5	0	1	2	0	18
659	5	1	0	2	0	7.4
659	5	0	1	3	0	11
659	5	1	0	3	0	17
659	5	0	1	4	0	9
659	5	1	0	4	0	43.1
659	5	0	1	5	0	11
659	5	1	0	5	0	16.4
659	5	0	2	1	0	5
659	5	2	0	1	0	50.9
659	5	0	2	2	0	11
659	5	2	0	2	0	4.3
659	5	0	2	3	0	11
659	5	2	0	3	0	8.9
659	5	0	2	4	0	7
659	5	2	0	4	0	26.8
659	5	0	2	5	0	9
659	5	2	0	5	0	10.9
659	5	0	3	1	0	15
659	5	3	0	1	0	32.2
659	6	1	0	1	1	689
659	6	0	1	1	0	2
659	6	1	0	1	0	690.1
659	6	1	0	2	1	105
659	6	0	1	2	0	5
659	6	1	0	2	0	105.5
659	6	1	0	3	1	112
659	6	0	1	3	0	4
659	6	1	0	3	0	113.9
659	6	1	0	4	1	308
659	6	0	1	4	0	3
659	6	1	0	4	0	307.1
659	6	1	0	5	1	164
659	6	0	1	5	0	5
659	6	1	0	5	0	163.6
659	6	2	0	1	1	329
659	6	0	2	1	0	3
659	6	2	0	1	0	329.4
659	6	2	0	2	1	40
659	6	0	2	2	0	5
659	6	2	0	2	0	40.5
659	6	2	0	3	1	59
659	6	0	2	3	0	7
659	6	2	0	3	0	60.9
659	6	2	0	4	1	161
659	6	0	2	4	0	3
659	6	2	0	4	0	159.8
659	6	2	0	5	1	69
659	6	0	2	5	0	6
659	6	2	0	5	0	68.2
659	6	3	0	1	1	350
659	6	0	3	1	0	4
659	6	3	0	1	0	350.5
659	7	0	1	1	1	6
659	7	1	0	1	1	833
659	7	0	1	2	1	19
659	7	1	0	2	1	80
659	7	0	1	3	1	11
659	7	1	0	3	1	138
659	7	0	1	4	1	8
659	7	1	0	4	1	415
659	7	0	1	5	1	12
659	7	1	0	5	1	200
659	7	0	2	1	1	5
659	7	2	0	1	1	595
659	7	0	2	2	1	11
659	7	2	0	2	1	50
659	7	0	2	3	1	12
659	7	2	0	3	1	106
659	7	0	2	4	1	8
659	7	2	0	4	1	299
659	7	0	2	5	1	11
659	7	2	0	5	1	140
659	7	0	3	1	1	15
659	7	3	0	1	1	226
659	8	0	1	1	0	6
659	8	1	0	1	0	70.8
659	8	0	1	2	0	19
659	8	1	0	2	0	7.3
659	8	0	1	3	0	11
659	8	1	0	3	0	12.5
659	8	0	1	4	0	8
659	8	1	0	4	0	33.5
659	8	0	1	5	0	12
659	8	1	0	5	0	17.5
659	8	0	2	1	0	5
659	8	2	0	1	0	52.9
659	8	0	2	2	0	11
659	8	2	0	2	0	5
659	8	0	2	3	0	12
659	8	2	0	3	0	10.1
659	8	0	2	4	0	8
659	8	2	0	4	0	24.8
659	8	0	2	5	0	11
659	8	2	0	5	0	13
659	8	0	3	1	0	15
659	8	3	0	1	0	17
660	1	1	0	1	1	1013
660	1	1	0	2	1	126
660	1	1	0	3	1	137
660	1	1	0	4	1	470
660	1	1	0	5	1	280
660	1	2	0	1	1	613
660	1	2	0	2	1	53
660	1	2	0	3	1	95
660	1	2	0	4	1	321
660	1	2	0	5	1	144
660	1	3	0	1	1	370
660	2	1	0	1	0	77.8
660	2	1	0	2	0	10
660	2	1	0	3	0	9
660	2	1	0	4	0	36.8
660	2	1	0	5	0	21.9
660	2	2	0	1	0	40.2
660	2	2	0	2	0	3.6
660	2	2	0	3	0	5.2
660	2	2	0	4	0	21.7
660	2	2	0	5	0	9.7
660	2	3	0	1	0	35.2
660	3	0	1	1	0	6
660	3	1	0	1	0	100.5
660	3	0	1	2	0	14
660	3	1	0	2	0	10.4
660	3	0	1	3	0	11
660	3	1	0	3	0	9.4
660	3	0	1	4	0	10
660	3	1	0	4	0	58
660	3	0	1	5	0	12
660	3	1	0	5	0	22.7
660	3	0	2	1	0	6
660	3	2	0	1	0	51.2
660	3	0	2	2	0	17
660	3	2	0	2	0	4.8
660	3	0	2	3	0	10
660	3	2	0	3	0	6
660	3	0	2	4	0	9
660	3	2	0	4	0	28.7
660	3	0	2	5	0	15
660	3	2	0	5	0	11.6
660	3	0	3	1	0	11
660	3	3	0	1	0	47.8
660	4	0	1	1	1	6
660	4	1	0	1	1	1010
660	4	0	1	2	1	18
660	4	1	0	2	1	82
660	4	0	1	3	1	10
660	4	1	0	3	1	147
660	4	0	1	4	1	9
660	4	1	0	4	1	504
660	4	0	1	5	1	11
660	4	1	0	5	1	277
660	4	0	2	1	1	5
660	4	2	0	1	1	653
660	4	0	2	2	1	12
660	4	2	0	2	1	48
660	4	0	2	3	1	11
660	4	2	0	3	1	114
660	4	0	2	4	1	7
660	4	2	0	4	1	356
660	4	0	2	5	1	10
660	4	2	0	5	1	135
660	4	0	3	1	1	14
660	4	3	0	1	1	336
660	5	0	1	1	0	6
660	5	1	0	1	0	67.6
660	5	0	1	2	0	18
660	5	1	0	2	0	5.7
660	5	0	1	3	0	10
660	5	1	0	3	0	8.6
660	5	0	1	4	0	9
660	5	1	0	4	0	34.8
660	5	0	1	5	0	11
660	5	1	0	5	0	18.5
660	5	0	2	1	0	5
660	5	2	0	1	0	42.5
660	5	0	2	2	0	12
660	5	2	0	2	0	3.3
660	5	0	2	3	0	11
660	5	2	0	3	0	6.3
660	5	0	2	4	0	7
660	5	2	0	4	0	24.3
660	5	0	2	5	0	10
660	5	2	0	5	0	8.5
660	5	0	3	1	0	14
660	5	3	0	1	0	23.7
660	6	1	0	1	1	711
660	6	0	1	1	0	2
660	6	1	0	1	0	688.7
660	6	1	0	2	1	106
660	6	0	1	2	0	5
660	6	1	0	2	0	103.6
660	6	1	0	3	1	115
660	6	0	1	3	0	4
660	6	1	0	3	0	112.5
660	6	1	0	4	1	319
660	6	0	1	4	0	3
660	6	1	0	4	0	306.9
660	6	1	0	5	1	171
660	6	0	1	5	0	5
660	6	1	0	5	0	165.6
660	6	2	0	1	1	338
660	6	0	2	1	0	3
660	6	2	0	1	0	319.4
660	6	2	0	2	1	41
660	6	0	2	2	0	5
660	6	2	0	2	0	39.7
660	6	2	0	3	1	60
660	6	0	2	3	0	6
660	6	2	0	3	0	58
660	6	2	0	4	1	167
660	6	0	2	4	0	3
660	6	2	0	4	0	156.5
660	6	2	0	5	1	70
660	6	0	2	5	0	6
660	6	2	0	5	0	65.2
660	6	3	0	1	1	363
660	6	0	3	1	0	4
660	6	3	0	1	0	359.3
660	7	0	1	1	1	6
660	7	1	0	1	1	768
660	7	0	1	2	1	20
660	7	1	0	2	1	92
660	7	0	1	3	1	11
660	7	1	0	3	1	124
660	7	0	1	4	1	8
660	7	1	0	4	1	381
660	7	0	1	5	1	12
660	7	1	0	5	1	171
660	7	0	2	1	1	5
660	7	2	0	1	1	564
660	7	0	2	2	1	11
660	7	2	0	2	1	48
660	7	0	2	3	1	11
660	7	2	0	3	1	98
660	7	0	2	4	1	8
660	7	2	0	4	1	297
660	7	0	2	5	1	11
660	7	2	0	5	1	121
660	7	0	3	1	1	15
660	7	3	0	1	1	191
660	8	0	1	1	0	6
660	8	1	0	1	0	73.8
660	8	0	1	2	0	20
660	8	1	0	2	0	8.5
660	8	0	1	3	0	11
660	8	1	0	3	0	12.2
660	8	0	1	4	0	8
660	8	1	0	4	0	37
660	8	0	1	5	0	12
660	8	1	0	5	0	16.1
660	8	0	2	1	0	5
660	8	2	0	1	0	54.5
660	8	0	2	2	0	11
660	8	2	0	2	0	4.3
660	8	0	2	3	0	11
660	8	2	0	3	0	9.7
660	8	0	2	4	0	8
660	8	2	0	4	0	29.1
660	8	0	2	5	0	11
660	8	2	0	5	0	11.4
660	8	0	3	1	0	15
660	8	3	0	1	0	18.1
661	1	1	0	1	1	1001
661	1	1	0	2	1	100
661	1	1	0	3	1	167
661	1	1	0	4	1	510
661	1	1	0	5	1	224
661	1	2	0	1	1	621
661	1	2	0	2	1	56
661	1	2	0	3	1	100
661	1	2	0	4	1	317
661	1	2	0	5	1	148
661	1	3	0	1	1	350
661	2	1	0	1	0	68.6
661	2	1	0	2	0	6.6
661	2	1	0	3	0	8.2
661	2	1	0	4	0	38.6
661	2	1	0	5	0	15.2
661	2	2	0	1	0	42.7
661	2	2	0	2	0	3.4
661	2	2	0	3	0	4.8
661	2	2	0	4	0	24.3
661	2	2	0	5	0	10.1
661	2	3	0	1	0	23.9
661	3	0	1	1	0	6
661	3	1	0	1	0	103
661	3	0	1	2	0	14
661	3	1	0	2	0	9.4
661	3	0	1	3	0	12
661	3	1	0	3	0	12.2
661	3	0	1	4	0	9
661	3	1	0	4	0	62.8
661	3	0	1	5	0	12
661	3	1	0	5	0	18.6
661	3	0	2	1	0	6
661	3	2	0	1	0	53.7
661	3	0	2	2	0	17
661	3	2	0	2	0	5.2
661	3	0	2	3	0	10
661	3	2	0	3	0	8
661	3	0	2	4	0	9
661	3	2	0	4	0	30.3
661	3	0	2	5	0	15
661	3	2	0	5	0	10.3
661	3	0	3	1	0	11
661	3	3	0	1	0	47.6
661	4	0	1	1	1	6
661	4	1	0	1	1	902
661	4	0	1	2	1	18
661	4	1	0	2	1	117
661	4	0	1	3	1	12
661	4	1	0	3	1	61
661	4	0	1	4	1	9
661	4	1	0	4	1	491
661	4	0	1	5	1	10
661	4	1	0	5	1	233
661	4	0	2	1	1	5
661	4	2	0	1	1	579
661	4	0	2	2	1	14
661	4	2	0	2	1	51
661	4	0	2	3	1	12
661	4	2	0	3	1	52
661	4	0	2	4	1	8
661	4	2	0	4	1	329
661	4	0	2	5	1	10
661	4	2	0	5	1	147
661	4	0	3	1	1	14
661	4	3	0	1	1	315
661	5	0	1	1	0	6
661	5	1	0	1	0	60.7
661	5	0	1	2	0	18
661	5	1	0	2	0	7.5
661	5	0	1	3	0	12
661	5	1	0	3	0	2.9
661	5	0	1	4	0	9
661	5	1	0	4	0	34.1
661	5	0	1	5	0	10
661	5	1	0	5	0	16.2
661	5	0	2	1	0	5
661	5	2	0	1	0	38.6
661	5	0	2	2	0	14
661	5	2	0	2	0	3
661	5	0	2	3	0	12
661	5	2	0	3	0	2.3
661	5	0	2	4	0	8
661	5	2	0	4	0	23
661	5	0	2	5	0	10
661	5	2	0	5	0	10.3
661	5	0	3	1	0	14
661	5	3	0	1	0	21.5
661	6	1	0	1	1	713
661	6	0	1	1	0	2
661	6	1	0	1	0	693.4
661	6	1	0	2	1	105
661	6	0	1	2	0	5
661	6	1	0	2	0	103.8
661	6	1	0	3	1	111
661	6	0	1	3	0	4
661	6	1	0	3	0	107.3
661	6	1	0	4	1	322
661	6	0	1	4	0	3
661	6	1	0	4	0	312.1
661	6	1	0	5	1	175
661	6	0	1	5	0	5
661	6	1	0	5	0	170.2
661	6	2	0	1	1	334
661	6	0	2	1	0	3
661	6	2	0	1	0	317.2
661	6	2	0	2	1	40
661	6	0	2	2	0	6
661	6	2	0	2	0	38.9
661	6	2	0	3	1	56
661	6	0	2	3	0	6
661	6	2	0	3	0	53.2
661	6	2	0	4	1	167
661	6	0	2	4	0	4
661	6	2	0	4	0	158.1
661	6	2	0	5	1	71
661	6	0	2	5	0	6
661	6	2	0	5	0	67.1
661	6	3	0	1	1	369
661	6	0	3	1	0	4
661	6	3	0	1	0	366.7
661	7	0	1	1	1	5
661	7	1	0	1	1	840
661	7	0	1	2	1	21
661	7	1	0	2	1	92
661	7	0	1	3	1	10
661	7	1	0	3	1	132
661	7	0	1	4	1	8
661	7	1	0	4	1	426
661	7	0	1	5	1	12
661	7	1	0	5	1	190
661	7	0	2	1	1	5
661	7	2	0	1	1	605
661	7	0	2	2	1	12
661	7	2	0	2	1	50
661	7	0	2	3	1	11
661	7	2	0	3	1	115
661	7	0	2	4	1	8
661	7	2	0	4	1	317
661	7	0	2	5	1	12
661	7	2	0	5	1	123
661	7	0	3	1	1	14
661	7	3	0	1	1	222
661	8	0	1	1	0	5
661	8	1	0	1	0	56.2
661	8	0	1	2	0	21
661	8	1	0	2	0	6.2
661	8	0	1	3	0	10
661	8	1	0	3	0	8.2
661	8	0	1	4	0	8
661	8	1	0	4	0	29.2
661	8	0	1	5	0	12
661	8	1	0	5	0	12.6
661	8	0	2	1	0	5
661	8	2	0	1	0	40.3
661	8	0	2	2	0	12
661	8	2	0	2	0	3.3
661	8	0	2	3	0	11
661	8	2	0	3	0	7.1
661	8	0	2	4	0	8
661	8	2	0	4	0	21.8
661	8	0	2	5	0	12
661	8	2	0	5	0	8
661	8	0	3	1	0	14
661	8	3	0	1	0	15
662	1	1	0	1	1	1032
662	1	1	0	2	1	115
662	1	1	0	3	1	135
662	1	1	0	4	1	539
662	1	1	0	5	1	243
662	1	2	0	1	1	614
662	1	2	0	2	1	52
662	1	2	0	3	1	93
662	1	2	0	4	1	336
662	1	2	0	5	1	133
662	1	3	0	1	1	391
662	2	1	0	1	0	72.3
662	2	1	0	2	0	6.3
662	2	1	0	3	0	6.6
662	2	1	0	4	0	41.2
662	2	1	0	5	0	18.1
662	2	2	0	1	0	42.4
662	2	2	0	2	0	2.9
662	2	2	0	3	0	4.7
662	2	2	0	4	0	25.5
662	2	2	0	5	0	9.3
662	2	3	0	1	0	28.2
662	3	0	1	1	0	6
662	3	1	0	1	0	108.2
662	3	0	1	2	0	14
662	3	1	0	2	0	10.4
662	3	0	1	3	0	12
662	3	1	0	3	0	13.8
662	3	0	1	4	0	9
662	3	1	0	4	0	64
662	3	0	1	5	0	12
662	3	1	0	5	0	20
662	3	0	2	1	0	5
662	3	2	0	1	0	55.1
662	3	0	2	2	0	16
662	3	2	0	2	0	6
662	3	0	2	3	0	10
662	3	2	0	3	0	8.7
662	3	0	2	4	0	9
662	3	2	0	4	0	30.3
662	3	0	2	5	0	14
662	3	2	0	5	0	10.1
662	3	0	3	1	0	11
662	3	3	0	1	0	51.2
662	4	0	1	1	1	6
662	4	1	0	1	1	948
662	4	0	1	2	1	18
662	4	1	0	2	1	90
662	4	0	1	3	1	12
662	4	1	0	3	1	128
662	4	0	1	4	1	9
662	4	1	0	4	1	510
662	4	0	1	5	1	11
662	4	1	0	5	1	220
662	4	0	2	1	1	5
662	4	2	0	1	1	596
662	4	0	2	2	1	16
662	4	2	0	2	1	38
662	4	0	2	3	1	13
662	4	2	0	3	1	84
662	4	0	2	4	1	8
662	4	2	0	4	1	339
662	4	0	2	5	1	10
662	4	2	0	5	1	135
662	4	0	3	1	1	15
662	4	3	0	1	1	341
662	5	0	1	1	0	6
662	5	1	0	1	0	65.1
662	5	0	1	2	0	18
662	5	1	0	2	0	5.6
662	5	0	1	3	0	12
662	5	1	0	3	0	6.9
662	5	0	1	4	0	9
662	5	1	0	4	0	37.3
662	5	0	1	5	0	11
662	5	1	0	5	0	15.4
662	5	0	2	1	0	5
662	5	2	0	1	0	40.6
662	5	0	2	2	0	16
662	5	2	0	2	0	2
662	5	0	2	3	0	13
662	5	2	0	3	0	3.8
662	5	0	2	4	0	8
662	5	2	0	4	0	25.3
662	5	0	2	5	0	10
662	5	2	0	5	0	9.5
662	5	0	3	1	0	15
662	5	3	0	1	0	23.8
662	6	1	0	1	1	716
662	6	0	1	1	0	2
662	6	1	0	1	0	694.9
662	6	1	0	2	1	106
662	6	0	1	2	0	5
662	6	1	0	2	0	104
