date	state	hpi	year	month	type
6/1/2011	WV	128.936018	2011	6	State
6/1/2011	WY	163.9937537	2011	6	State
6/1/2011	US.NSA	124.9877596	2011	6	State
6/1/2011	US.SA	122.7518207	2011	6	State
7/1/2011	AK	157.264697	2011	7	State
7/1/2011	AL	115.7122651	2011	7	State
7/1/2011	AR	122.592872	2011	7	State
7/1/2011	AZ	102.9675089	2011	7	State
7/1/2011	CA	128.6809304	2011	7	State
7/1/2011	CO	112.7826084	2011	7	State
7/1/2011	CT	135.9310149	2011	7	State
7/1/2011	DC	231.2576728	2011	7	State
7/1/2011	DE	141.1892683	2011	7	State
7/1/2011	FL	117.3916167	2011	7	State
7/1/2011	GA	92.37685565	2011	7	State
7/1/2011	HI	189.7099333	2011	7	State
7/1/2011	IA	120.3011603	2011	7	State
7/1/2011	ID	117.2499559	2011	7	State
7/1/2011	IL	109.8198245	2011	7	State
7/1/2011	IN	105.9072499	2011	7	State
7/1/2011	KS	118.5854701	2011	7	State
7/1/2011	KY	118.0497269	2011	7	State
7/1/2011	LA	137.6874699	2011	7	State
7/1/2011	MA	130.7354451	2011	7	State
7/1/2011	MD	157.0208688	2011	7	State
7/1/2011	ME	144.2850617	2011	7	State
7/1/2011	MI	75.32803965	2011	7	State
7/1/2011	MN	111.0478571	2011	7	State
7/1/2011	MO	113.4620783	2011	7	State
7/1/2011	MS	119.7392165	2011	7	State
7/1/2011	MT	150.8560947	2011	7	State
7/1/2011	NC	115.0891045	2011	7	State
7/1/2011	ND	162.8792128	2011	7	State
7/1/2011	NE	115.777406	2011	7	State
7/1/2011	NH	126.8541798	2011	7	State
7/1/2011	NJ	150.2884337	2011	7	State
7/1/2011	NM	135.0964999	2011	7	State
7/1/2011	NV	86.97367896	2011	7	State
7/1/2011	NY	149.9859324	2011	7	State
7/1/2011	OH	97.28954181	2011	7	State
7/1/2011	OK	129.9948183	2011	7	State
7/1/2011	OR	131.4364768	2011	7	State
7/1/2011	PA	146.3312231	2011	7	State
7/1/2011	RI	140.8048245	2011	7	State
7/1/2011	SC	114.7556582	2011	7	State
7/1/2011	SD	134.9006798	2011	7	State
7/1/2011	TN	120.2160048	2011	7	State
7/1/2011	TX	127.2347942	2011	7	State
7/1/2011	UT	120.3750239	2011	7	State
7/1/2011	VA	155.8624775	2011	7	State
7/1/2011	VT	158.3722789	2011	7	State
7/1/2011	WA	129.6359783	2011	7	State
7/1/2011	WI	116.4847555	2011	7	State
7/1/2011	WV	129.1599269	2011	7	State
7/1/2011	WY	164.3472527	2011	7	State
7/1/2011	US.NSA	124.9046069	2011	7	State
7/1/2011	US.SA	122.47861	2011	7	State
8/1/2011	AK	156.5897529	2011	8	State
8/1/2011	AL	115.0834642	2011	8	State
8/1/2011	AR	122.5255207	2011	8	State
8/1/2011	AZ	103.2954929	2011	8	State
8/1/2011	CA	127.8854328	2011	8	State
8/1/2011	CO	112.8937607	2011	8	State
8/1/2011	CT	134.7502835	2011	8	State
8/1/2011	DC	230.0585772	2011	8	State
8/1/2011	DE	140.5878629	2011	8	State
8/1/2011	FL	117.3679454	2011	8	State
8/1/2011	GA	91.97626185	2011	8	State
8/1/2011	HI	188.8122434	2011	8	State
8/1/2011	IA	120.0762022	2011	8	State
8/1/2011	ID	116.987271	2011	8	State
8/1/2011	IL	109.1060616	2011	8	State
8/1/2011	IN	105.6625879	2011	8	State
8/1/2011	KS	118.3328878	2011	8	State
8/1/2011	KY	117.9149288	2011	8	State
8/1/2011	LA	136.9297392	2011	8	State
8/1/2011	MA	130.1002324	2011	8	State
8/1/2011	MD	156.437338	2011	8	State
8/1/2011	ME	144.3020848	2011	8	State
8/1/2011	MI	75.16278064	2011	8	State
8/1/2011	MN	110.4636035	2011	8	State
8/1/2011	MO	112.8467128	2011	8	State
8/1/2011	MS	119.1423673	2011	8	State
8/1/2011	MT	150.9140526	2011	8	State
8/1/2011	NC	114.7254218	2011	8	State
8/1/2011	ND	163.4481435	2011	8	State
8/1/2011	NE	115.6053864	2011	8	State
8/1/2011	NH	126.3792428	2011	8	State
8/1/2011	NJ	148.8502844	2011	8	State
8/1/2011	NM	134.4072465	2011	8	State
8/1/2011	NV	86.82863836	2011	8	State
8/1/2011	NY	149.8244452	2011	8	State
8/1/2011	OH	96.64531517	2011	8	State
8/1/2011	OK	129.1529345	2011	8	State
8/1/2011	OR	131.3623107	2011	8	State
8/1/2011	PA	145.7424452	2011	8	State
8/1/2011	RI	140.0001966	2011	8	State
8/1/2011	SC	114.8392736	2011	8	State
8/1/2011	SD	134.781161	2011	8	State
8/1/2011	TN	119.6666335	2011	8	State
8/1/2011	TX	126.3331336	2011	8	State
8/1/2011	UT	120.0075691	2011	8	State
8/1/2011	VA	155.0145669	2011	8	State
8/1/2011	VT	158.631709	2011	8	State
8/1/2011	WA	128.6443258	2011	8	State
8/1/2011	WI	115.866387	2011	8	State
8/1/2011	WV	129.2990721	2011	8	State
8/1/2011	WY	164.0884026	2011	8	State
8/1/2011	US.NSA	124.3605097	2011	8	State
8/1/2011	US.SA	122.2342558	2011	8	State
9/1/2011	AK	155.7997109	2011	9	State
9/1/2011	AL	114.0418215	2011	9	State
9/1/2011	AR	122.4891429	2011	9	State
9/1/2011	AZ	103.4472712	2011	9	State
9/1/2011	CA	127.186046	2011	9	State
9/1/2011	CO	112.4797207	2011	9	State
9/1/2011	CT	133.3741694	2011	9	State
9/1/2011	DC	229.2960391	2011	9	State
9/1/2011	DE	139.7592084	2011	9	State
9/1/2011	FL	117.4112438	2011	9	State
9/1/2011	GA	91.2008973	2011	9	State
9/1/2011	HI	187.6863279	2011	9	State
9/1/2011	IA	119.6371888	2011	9	State
9/1/2011	ID	116.6710839	2011	9	State
9/1/2011	IL	107.8369415	2011	9	State
9/1/2011	IN	105.2494101	2011	9	State
9/1/2011	KS	117.7474983	2011	9	State
9/1/2011	KY	117.3296982	2011	9	State
9/1/2011	LA	136.2866821	2011	9	State
9/1/2011	MA	129.1947527	2011	9	State
9/1/2011	MD	155.7729272	2011	9	State
9/1/2011	ME	144.0819659	2011	9	State
9/1/2011	MI	74.73291333	2011	9	State
9/1/2011	MN	109.7191296	2011	9	State
9/1/2011	MO	111.510012	2011	9	State
9/1/2011	MS	118.682503	2011	9	State
9/1/2011	MT	150.0048937	2011	9	State
9/1/2011	NC	114.3159378	2011	9	State
9/1/2011	ND	163.6708168	2011	9	State
9/1/2011	NE	115.0621682	2011	9	State
9/1/2011	NH	125.6417922	2011	9	State
9/1/2011	NJ	147.1228275	2011	9	State
9/1/2011	NM	133.4578061	2011	9	State
9/1/2011	NV	86.6611925	2011	9	State
9/1/2011	NY	148.9672744	2011	9	State
9/1/2011	OH	95.63904539	2011	9	State
9/1/2011	OK	128.2158934	2011	9	State
9/1/2011	OR	130.4015684	2011	9	State
9/1/2011	PA	144.5554009	2011	9	State
9/1/2011	RI	138.903504	2011	9	State
9/1/2011	SC	115.2637783	2011	9	State
9/1/2011	SD	134.4996946	2011	9	State
9/1/2011	TN	118.7602315	2011	9	State
9/1/2011	TX	125.7093498	2011	9	State
9/1/2011	UT	119.43851	2011	9	State
9/1/2011	VA	154.1523697	2011	9	State
9/1/2011	VT	158.6052438	2011	9	State
9/1/2011	WA	127.5342461	2011	9	State
9/1/2011	WI	114.8348396	2011	9	State
9/1/2011	WV	129.3952682	2011	9	State
9/1/2011	WY	163.2218881	2011	9	State
9/1/2011	US.NSA	123.6354444	2011	9	State
9/1/2011	US.SA	122.0207277	2011	9	State
10/1/2011	AK	154.8855324	2011	10	State
10/1/2011	AL	112.9524062	2011	10	State
10/1/2011	AR	122.5024484	2011	10	State
10/1/2011	AZ	103.4987757	2011	10	State
10/1/2011	CA	126.4939324	2011	10	State
10/1/2011	CO	111.7129325	2011	10	State
10/1/2011	CT	131.917673	2011	10	State
10/1/2011	DC	229.4135678	2011	10	State
10/1/2011	DE	138.889124	2011	10	State
10/1/2011	FL	117.1940095	2011	10	State
10/1/2011	GA	89.97769709	2011	10	State
10/1/2011	HI	186.8091571	2011	10	State
10/1/2011	IA	118.924328	2011	10	State
10/1/2011	ID	116.4250892	2011	10	State
10/1/2011	IL	106.331022	2011	10	State
10/1/2011	IN	104.7837661	2011	10	State
10/1/2011	KS	117.1174663	2011	10	State
10/1/2011	KY	116.6270879	2011	10	State
10/1/2011	LA	135.7789982	2011	10	State
10/1/2011	MA	128.1138927	2011	10	State
10/1/2011	MD	154.747728	2011	10	State
10/1/2011	ME	143.7245727	2011	10	State
10/1/2011	MI	74.32703083	2011	10	State
10/1/2011	MN	108.7488434	2011	10	State
10/1/2011	MO	110.3839776	2011	10	State
10/1/2011	MS	118.2992663	2011	10	State
10/1/2011	MT	148.4884448	2011	10	State
10/1/2011	NC	113.7509026	2011	10	State
10/1/2011	ND	163.6747758	2011	10	State
10/1/2011	NE	114.1575934	2011	10	State
10/1/2011	NH	124.765791	2011	10	State
10/1/2011	NJ	145.6523052	2011	10	State
10/1/2011	NM	132.6772114	2011	10	State
10/1/2011	NV	86.21692331	2011	10	State
10/1/2011	NY	147.7229082	2011	10	State
10/1/2011	OH	94.75289789	2011	10	State
10/1/2011	OK	127.5937988	2011	10	State
10/1/2011	OR	129.2677938	2011	10	State
10/1/2011	PA	143.1506108	2011	10	State
10/1/2011	RI	138.0152257	2011	10	State
10/1/2011	SC	115.449656	2011	10	State
10/1/2011	SD	133.9892098	2011	10	State
10/1/2011	TN	118.0167724	2011	10	State
10/1/2011	TX	125.3782502	2011	10	State
10/1/2011	UT	118.7459529	2011	10	State
10/1/2011	VA	153.1104408	2011	10	State
10/1/2011	VT	158.1471281	2011	10	State
10/1/2011	WA	126.6566136	2011	10	State
10/1/2011	WI	113.5707673	2011	10	State
10/1/2011	WV	129.4086039	2011	10	State
10/1/2011	WY	162.2060903	2011	10	State
10/1/2011	US.NSA	122.82637	2011	10	State
10/1/2011	US.SA	121.8412733	2011	10	State
11/1/2011	AK	154.0318716	2011	11	State
11/1/2011	AL	112.4465753	2011	11	State
11/1/2011	AR	122.2490864	2011	11	State
11/1/2011	AZ	103.9967465	2011	11	State
11/1/2011	CA	126.0344146	2011	11	State
11/1/2011	CO	110.8152109	2011	11	State
11/1/2011	CT	130.5592758	2011	11	State
11/1/2011	DC	230.3580637	2011	11	State
11/1/2011	DE	138.0337926	2011	11	State
11/1/2011	FL	116.7323549	2011	11	State
11/1/2011	GA	88.7360488	2011	11	State
11/1/2011	HI	186.5973206	2011	11	State
11/1/2011	IA	117.9870351	2011	11	State
11/1/2011	ID	116.2096797	2011	11	State
11/1/2011	IL	104.838984	2011	11	State
11/1/2011	IN	104.0495344	2011	11	State
11/1/2011	KS	116.4866696	2011	11	State
11/1/2011	KY	115.9410174	2011	11	State
11/1/2011	LA	135.2775171	2011	11	State
11/1/2011	MA	127.0045133	2011	11	State
11/1/2011	MD	153.3432368	2011	11	State
11/1/2011	ME	142.9817348	2011	11	State
11/1/2011	MI	73.55675037	2011	11	State
11/1/2011	MN	107.1169556	2011	11	State
11/1/2011	MO	109.6082378	2011	11	State
11/1/2011	MS	117.8310836	2011	11	State
11/1/2011	MT	146.9344558	2011	11	State
11/1/2011	NC	113.4098367	2011	11	State
11/1/2011	ND	163.6246771	2011	11	State
11/1/2011	NE	113.2199311	2011	11	State
11/1/2011	NH	123.7468922	2011	11	State
11/1/2011	NJ	144.4615438	2011	11	State
11/1/2011	NM	132.2825501	2011	11	State
11/1/2011	NV	85.52891799	2011	11	State
11/1/2011	NY	146.281301	2011	11	State
11/1/2011	OH	94.12216062	2011	11	State
11/1/2011	OK	127.3670757	2011	11	State
11/1/2011	OR	128.0770067	2011	11	State
11/1/2011	PA	141.8810932	2011	11	State
11/1/2011	RI	137.3693133	2011	11	State
11/1/2011	SC	115.0924035	2011	11	State
11/1/2011	SD	133.2859412	2011	11	State
11/1/2011	TN	117.526649	2011	11	State
11/1/2011	TX	125.1968046	2011	11	State
11/1/2011	UT	118.0484928	2011	11	State
11/1/2011	VA	151.8871722	2011	11	State
11/1/2011	VT	157.3438015	2011	11	State
11/1/2011	WA	125.6864995	2011	11	State
11/1/2011	WI	112.4766986	2011	11	State
11/1/2011	WV	129.2951603	2011	11	State
11/1/2011	WY	161.5479816	2011	11	State
11/1/2011	US.NSA	122.0409007	2011	11	State
11/1/2011	US.SA	121.8173646	2011	11	State
12/1/2011	AK	153.3971808	2011	12	State
12/1/2011	AL	112.4743887	2011	12	State
12/1/2011	AR	121.7187947	2011	12	State
12/1/2011	AZ	104.5717437	2011	12	State
12/1/2011	CA	125.3330548	2011	12	State
12/1/2011	CO	110.1157261	2011	12	State
12/1/2011	CT	129.450724	2011	12	State
12/1/2011	DC	232.0648637	2011	12	State
12/1/2011	DE	137.2299702	2011	12	State
12/1/2011	FL	116.269332	2011	12	State
12/1/2011	GA	87.69601267	2011	12	State
12/1/2011	HI	187.084146	2011	12	State
12/1/2011	IA	117.0431474	2011	12	State
12/1/2011	ID	115.9904099	2011	12	State
12/1/2011	IL	103.1767762	2011	12	State
12/1/2011	IN	103.0290147	2011	12	State
12/1/2011	KS	115.7925116	2011	12	State
12/1/2011	KY	115.4574326	2011	12	State
12/1/2011	LA	134.7913964	2011	12	State
12/1/2011	MA	125.7537051	2011	12	State
12/1/2011	MD	151.9466401	2011	12	State
12/1/2011	ME	141.8043522	2011	12	State
12/1/2011	MI	72.26457253	2011	12	State
12/1/2011	MN	105.2132069	2011	12	State
12/1/2011	MO	108.7934178	2011	12	State
12/1/2011	MS	117.4908975	2011	12	State
12/1/2011	MT	145.7158562	2011	12	State
12/1/2011	NC	113.0535788	2011	12	State
12/1/2011	ND	163.8381595	2011	12	State
12/1/2011	NE	112.6559201	2011	12	State
12/1/2011	NH	122.3855693	2011	12	State
12/1/2011	NJ	143.250006	2011	12	State
12/1/2011	NM	132.0911504	2011	12	State
12/1/2011	NV	84.71194182	2011	12	State
12/1/2011	NY	144.9622161	2011	12	State
12/1/2011	OH	93.38445566	2011	12	State
12/1/2011	OK	127.3178076	2011	12	State
12/1/2011	OR	126.6712092	2011	12	State
12/1/2011	PA	140.8452421	2011	12	State
12/1/2011	RI	136.7524016	2011	12	State
12/1/2011	SC	114.3160859	2011	12	State
12/1/2011	SD	132.5989581	2011	12	State
12/1/2011	TN	116.9447226	2011	12	State
12/1/2011	TX	125.1866808	2011	12	State
12/1/2011	UT	117.6167335	2011	12	State
12/1/2011	VA	150.5275079	2011	12	State
12/1/2011	VT	156.3897723	2011	12	State
12/1/2011	WA	124.1557052	2011	12	State
12/1/2011	WI	111.5209316	2011	12	State
12/1/2011	WV	129.1213117	2011	12	State
12/1/2011	WY	161.311818	2011	12	State
12/1/2011	US.NSA	121.1721488	2011	12	State
12/1/2011	US.SA	121.7774594	2011	12	State
1/1/2012	AK	153.0621568	2012	1	State
1/1/2012	AL	112.6908483	2012	1	State
1/1/2012	AR	121.4831541	2012	1	State
1/1/2012	AZ	105.1281052	2012	1	State
1/1/2012	CA	124.5439145	2012	1	State
1/1/2012	CO	109.8795777	2012	1	State
1/1/2012	CT	128.5278921	2012	1	State
1/1/2012	DC	234.1074476	2012	1	State
1/1/2012	DE	136.4451325	2012	1	State
1/1/2012	FL	116.131282	2012	1	State
1/1/2012	GA	87.0171234	2012	1	State
1/1/2012	HI	188.0948965	2012	1	State
1/1/2012	IA	116.5744646	2012	1	State
1/1/2012	ID	115.9258792	2012	1	State
1/1/2012	IL	101.8684425	2012	1	State
1/1/2012	IN	102.0594078	2012	1	State
1/1/2012	KS	115.1568014	2012	1	State
1/1/2012	KY	115.2702831	2012	1	State
1/1/2012	LA	134.668623	2012	1	State
1/1/2012	MA	124.7138076	2012	1	State
1/1/2012	MD	150.8277504	2012	1	State
1/1/2012	ME	140.5524714	2012	1	State
1/1/2012	MI	71.139454	2012	1	State
1/1/2012	MN	103.8205194	2012	1	State
1/1/2012	MO	108.1317249	2012	1	State
1/1/2012	MS	117.3686894	2012	1	State
1/1/2012	MT	145.1642218	2012	1	State
1/1/2012	NC	112.4881965	2012	1	State
1/1/2012	ND	164.5314243	2012	1	State
1/1/2012	NE	112.7888272	2012	1	State
1/1/2012	NH	120.9115228	2012	1	State
1/1/2012	NJ	141.9189908	2012	1	State
1/1/2012	NM	131.7864944	2012	1	State
1/1/2012	NV	84.02564998	2012	1	State
1/1/2012	NY	144.0639261	2012	1	State
1/1/2012	OH	92.69843097	2012	1	State
1/1/2012	OK	127.4221157	2012	1	State
1/1/2012	OR	125.5264583	2012	1	State
1/1/2012	PA	140.0263668	2012	1	State
1/1/2012	RI	136.1519535	2012	1	State
1/1/2012	SC	113.4248629	2012	1	State
1/1/2012	SD	132.160069	2012	1	State
1/1/2012	TN	116.5453041	2012	1	State
1/1/2012	TX	125.2717166	2012	1	State
1/1/2012	UT	117.8327107	2012	1	State
1/1/2012	VA	149.6568375	2012	1	State
1/1/2012	VT	155.5550242	2012	1	State
1/1/2012	WA	122.7656235	2012	1	State
1/1/2012	WI	110.4666984	2012	1	State
1/1/2012	WV	128.9818258	2012	1	State
1/1/2012	WY	161.3666855	2012	1	State
1/1/2012	US.NSA	120.4560315	2012	1	State
1/1/2012	US.SA	121.78486	2012	1	State
2/1/2012	AK	153.1923254	2012	2	State
2/1/2012	AL	113.1107107	2012	2	State
2/1/2012	AR	121.8585804	2012	2	State
2/1/2012	AZ	106.543236	2012	2	State
2/1/2012	CA	124.6496524	2012	2	State
2/1/2012	CO	110.6570538	2012	2	State
2/1/2012	CT	128.2427634	2012	2	State
2/1/2012	DC	235.9646028	2012	2	State
2/1/2012	DE	135.8494564	2012	2	State
2/1/2012	FL	117.0633594	2012	2	State
2/1/2012	GA	87.3802241	2012	2	State
2/1/2012	HI	189.5371681	2012	2	State
2/1/2012	IA	116.8958662	2012	2	State
2/1/2012	ID	116.6009267	2012	2	State
2/1/2012	IL	101.7799994	2012	2	State
2/1/2012	IN	101.6437907	2012	2	State
2/1/2012	KS	115.0105363	2012	2	State
2/1/2012	KY	115.4720303	2012	2	State
2/1/2012	LA	135.100814	2012	2	State
2/1/2012	MA	124.4892176	2012	2	State
2/1/2012	MD	150.6281356	2012	2	State
2/1/2012	ME	139.7498896	2012	2	State
2/1/2012	MI	71.10992553	2012	2	State
2/1/2012	MN	103.9288	2012	2	State
2/1/2012	MO	108.1764073	2012	2	State
2/1/2012	MS	117.4147023	2012	2	State
2/1/2012	MT	145.6032896	2012	2	State
2/1/2012	NC	112.168094	2012	2	State
2/1/2012	ND	165.7770442	2012	2	State
2/1/2012	NE	113.6088729	2012	2	State
2/1/2012	NH	120.0611629	2012	2	State
2/1/2012	NJ	140.858407	2012	2	State
2/1/2012	NM	131.4103031	2012	2	State
2/1/2012	NV	83.92835641	2012	2	State
2/1/2012	NY	143.7382194	2012	2	State
2/1/2012	OH	92.71369894	2012	2	State
2/1/2012	OK	127.9784295	2012	2	State
2/1/2012	OR	125.3414938	2012	2	State
2/1/2012	PA	139.5694344	2012	2	State
2/1/2012	RI	135.6835501	2012	2	State
2/1/2012	SC	113.0313142	2012	2	State
2/1/2012	SD	132.2425976	2012	2	State
2/1/2012	TN	116.7666324	2012	2	State
2/1/2012	TX	125.9973424	2012	2	State
2/1/2012	UT	118.9700873	2012	2	State
2/1/2012	VA	149.7931403	2012	2	State
2/1/2012	VT	155.1355392	2012	2	State
2/1/2012	WA	122.8059308	2012	2	State
2/1/2012	WI	109.8129	2012	2	State
2/1/2012	WV	129.0161326	2012	2	State
2/1/2012	WY	161.7981125	2012	2	State
2/1/2012	US.NSA	120.5662256	2012	2	State
2/1/2012	US.SA	121.8446369	2012	2	State
3/1/2012	AK	154.0434571	2012	3	State
3/1/2012	AL	113.8839273	2012	3	State
3/1/2012	AR	122.6539318	2012	3	State
3/1/2012	AZ	108.9014119	2012	3	State
3/1/2012	CA	126.1807886	2012	3	State
3/1/2012	CO	112.4624668	2012	3	State
3/1/2012	CT	128.6043194	2012	3	State
3/1/2012	DC	237.5632478	2012	3	State
3/1/2012	DE	135.8857549	2012	3	State
3/1/2012	FL	119.0389024	2012	3	State
3/1/2012	GA	88.91829816	2012	3	State
3/1/2012	HI	191.2911076	2012	3	State
3/1/2012	IA	117.7655744	2012	3	State
3/1/2012	ID	118.4497601	2012	3	State
3/1/2012	IL	102.8815034	2012	3	State
3/1/2012	IN	102.2214951	2012	3	State
3/1/2012	KS	115.7345165	2012	3	State
3/1/2012	KY	116.2299608	2012	3	State
3/1/2012	LA	135.8428514	2012	3	State
3/1/2012	MA	125.1427405	2012	3	State
3/1/2012	MD	151.9126576	2012	3	State
3/1/2012	ME	139.7941792	2012	3	State
3/1/2012	MI	72.55301534	2012	3	State
3/1/2012	MN	105.8149933	2012	3	State
3/1/2012	MO	109.015376	2012	3	State
3/1/2012	MS	117.6187299	2012	3	State
3/1/2012	MT	147.1148455	2012	3	State
3/1/2012	NC	112.4568119	2012	3	State
3/1/2012	ND	167.5154893	2012	3	State
3/1/2012	NE	114.8591521	2012	3	State
3/1/2012	NH	120.4110798	2012	3	State
3/1/2012	NJ	140.8211634	2012	3	State
3/1/2012	NM	131.4997469	2012	3	State
3/1/2012	NV	84.63582239	2012	3	State
3/1/2012	NY	144.0112096	2012	3	State
3/1/2012	OH	93.65958273	2012	3	State
3/1/2012	OK	129.0053129	2012	3	State
3/1/2012	OR	126.496184	2012	3	State
3/1/2012	PA	139.9904145	2012	3	State
3/1/2012	RI	135.4704949	2012	3	State
3/1/2012	SC	113.4261437	2012	3	State
3/1/2012	SD	132.9161294	2012	3	State
3/1/2012	TN	117.6608539	2012	3	State
3/1/2012	TX	127.4316263	2012	3	State
3/1/2012	UT	120.6947377	2012	3	State
3/1/2012	VA	151.2047764	2012	3	State
3/1/2012	VT	155.2880636	2012	3	State
3/1/2012	WA	124.4450635	2012	3	State
3/1/2012	WI	110.3790192	2012	3	State
3/1/2012	WV	129.4007315	2012	3	State
3/1/2012	WY	162.7576214	2012	3	State
3/1/2012	US.NSA	121.7689871	2012	3	State
3/1/2012	US.SA	122.3502987	2012	3	State
4/1/2012	AK	155.6797453	2012	4	State
4/1/2012	AL	115.0846278	2012	4	State
4/1/2012	AR	123.6445628	2012	4	State
4/1/2012	AZ	111.593157	2012	4	State
4/1/2012	CA	128.2244458	2012	4	State
4/1/2012	CO	114.803665	2012	4	State
4/1/2012	CT	129.2866651	2012	4	State
4/1/2012	DC	239.0444517	2012	4	State
4/1/2012	DE	136.4359929	2012	4	State
4/1/2012	FL	121.1418152	2012	4	State
4/1/2012	GA	90.99115204	2012	4	State
4/1/2012	HI	193.0602533	2012	4	State
4/1/2012	IA	118.9372278	2012	4	State
4/1/2012	ID	121.079677	2012	4	State
4/1/2012	IL	104.7300339	2012	4	State
4/1/2012	IN	103.6545941	2012	4	State
4/1/2012	KS	117.1674946	2012	4	State
4/1/2012	KY	117.318798	2012	4	State
4/1/2012	LA	136.6449701	2012	4	State
4/1/2012	MA	126.461774	2012	4	State
4/1/2012	MD	154.3727907	2012	4	State
4/1/2012	ME	140.6086506	2012	4	State
4/1/2012	MI	74.89450044	2012	4	State
4/1/2012	MN	108.7662454	2012	4	State
4/1/2012	MO	110.5673654	2012	4	State
4/1/2012	MS	117.9873423	2012	4	State
4/1/2012	MT	149.1625904	2012	4	State
4/1/2012	NC	113.23711	2012	4	State
4/1/2012	ND	169.4150637	2012	4	State
4/1/2012	NE	116.3307482	2012	4	State
4/1/2012	NH	121.8385893	2012	4	State
4/1/2012	NJ	141.9375333	2012	4	State
4/1/2012	NM	132.134224	2012	4	State
4/1/2012	NV	86.10139887	2012	4	State
4/1/2012	NY	144.8281952	2012	4	State
4/1/2012	OH	95.2934957	2012	4	State
4/1/2012	OK	130.0419967	2012	4	State
4/1/2012	OR	128.6255123	2012	4	State
4/1/2012	PA	141.6709852	2012	4	State
4/1/2012	RI	135.6131929	2012	4	State
4/1/2012	SC	114.291552	2012	4	State
4/1/2012	SD	134.0122775	2012	4	State
4/1/2012	TN	118.9093859	2012	4	State
4/1/2012	TX	129.0496009	2012	4	State
4/1/2012	UT	122.501464	2012	4	State
4/1/2012	VA	153.5009653	2012	4	State
4/1/2012	VT	155.9375577	2012	4	State
4/1/2012	WA	127.0599956	2012	4	State
4/1/2012	WI	112.1619828	2012	4	State
4/1/2012	WV	130.0845477	2012	4	State
4/1/2012	WY	164.152808	2012	4	State
4/1/2012	US.NSA	123.590511	2012	4	State
4/1/2012	US.SA	123.0324487	2012	4	State
5/1/2012	AK	157.6823017	2012	5	State
5/1/2012	AL	116.3489278	2012	5	State
5/1/2012	AR	124.5896641	2012	5	State
5/1/2012	AZ	114.4588366	2012	5	State
5/1/2012	CA	130.0163061	2012	5	State
5/1/2012	CO	117.0481867	2012	5	State
5/1/2012	CT	130.200212	2012	5	State
5/1/2012	DC	240.6420636	2012	5	State
5/1/2012	DE	137.081672	2012	5	State
5/1/2012	FL	122.8061059	2012	5	State
5/1/2012	GA	92.80959758	2012	5	State
5/1/2012	HI	194.5253559	2012	5	State
5/1/2012	IA	120.4345571	2012	5	State
5/1/2012	ID	123.7265509	2012	5	State
5/1/2012	IL	106.4506827	2012	5	State
5/1/2012	IN	105.0627425	2012	5	State
5/1/2012	KS	118.8100078	2012	5	State
5/1/2012	KY	118.3655614	2012	5	State
5/1/2012	LA	137.3510361	2012	5	State
5/1/2012	MA	128.1729689	2012	5	State
5/1/2012	MD	156.7574331	2012	5	State
5/1/2012	ME	141.6482493	2012	5	State
5/1/2012	MI	77.14088996	2012	5	State
5/1/2012	MN	111.7733324	2012	5	State
5/1/2012	MO	112.2469917	2012	5	State
5/1/2012	MS	118.5098337	2012	5	State
5/1/2012	MT	150.9631019	2012	5	State
5/1/2012	NC	114.2314651	2012	5	State
5/1/2012	ND	171.1545281	2012	5	State
5/1/2012	NE	117.675596	2012	5	State
5/1/2012	NH	123.5863642	2012	5	State
5/1/2012	NJ	143.3236823	2012	5	State
5/1/2012	NM	133.0017728	2012	5	State
5/1/2012	NV	88.00464637	2012	5	State
5/1/2012	NY	146.2155437	2012	5	State
5/1/2012	OH	97.00060557	2012	5	State
5/1/2012	OK	130.816482	2012	5	State
5/1/2012	OR	130.7256012	2012	5	State
5/1/2012	PA	143.7244723	2012	5	State
5/1/2012	RI	135.9763387	2012	5	State
5/1/2012	SC	115.076838	2012	5	State
5/1/2012	SD	135.2049321	2012	5	State
5/1/2012	TN	119.9795037	2012	5	State
5/1/2012	TX	130.4960635	2012	5	State
5/1/2012	UT	124.0552063	2012	5	State
5/1/2012	VA	155.7474623	2012	5	State
5/1/2012	VT	156.871027	2012	5	State
5/1/2012	WA	129.7615348	2012	5	State
5/1/2012	WI	113.9993069	2012	5	State
5/1/2012	WV	130.7256535	2012	5	State
5/1/2012	WY	165.5135265	2012	5	State
5/1/2012	US.NSA	125.3816801	2012	5	State
5/1/2012	US.SA	123.7977002	2012	5	State
6/1/2012	AK	159.4191186	2012	6	State
6/1/2012	AL	117.0776456	2012	6	State
6/1/2012	AR	125.2785038	2012	6	State
6/1/2012	AZ	117.4200204	2012	6	State
6/1/2012	CA	131.6591378	2012	6	State
6/1/2012	CO	118.4229311	2012	6	State
6/1/2012	CT	131.0098956	2012	6	State
6/1/2012	DC	242.5683479	2012	6	State
6/1/2012	DE	137.7266071	2012	6	State
6/1/2012	FL	123.7540909	2012	6	State
6/1/2012	GA	94.02651355	2012	6	State
6/1/2012	HI	195.4820018	2012	6	State
6/1/2012	IA	121.7644148	2012	6	State
6/1/2012	ID	125.7652339	2012	6	State
6/1/2012	IL	107.2481493	2012	6	State
6/1/2012	IN	105.8627431	2012	6	State
6/1/2012	KS	120.1835504	2012	6	State
6/1/2012	KY	119.0564789	2012	6	State
6/1/2012	LA	137.9879178	2012	6	State
6/1/2012	MA	129.8577778	2012	6	State
