Cycle	state	hpi	year	month	date	type	pmax	pmin
1993M05	OR	65.79	1993	5	5/1/1993	State	182.01	125.04
1993M06	OR	66.56	1993	6	6/1/1993	State	182.01	125.04
1993M07	OR	67.2	1993	7	7/1/1993	State	182.01	125.04
1993M08	OR	67.62	1993	8	8/1/1993	State	182.01	125.04
1993M09	OR	67.99	1993	9	9/1/1993	State	182.01	125.04
1993M10	OR	68.37	1993	10	10/1/1993	State	182.01	125.04
1993M11	OR	68.66	1993	11	11/1/1993	State	182.01	125.04
1993M12	OR	69	1993	12	12/1/1993	State	182.01	125.04
1994M01	OR	69.57	1994	1	1/1/1994	State	182.01	125.04
1994M02	OR	70.43	1994	2	2/1/1994	State	182.01	125.04
1994M03	OR	71.5	1994	3	3/1/1994	State	182.01	125.04
1994M04	OR	72.54	1994	4	4/1/1994	State	182.01	125.04
1994M05	OR	73.34	1994	5	5/1/1994	State	182.01	125.04
1994M06	OR	73.93	1994	6	6/1/1994	State	182.01	125.04
1994M07	OR	74.37	1994	7	7/1/1994	State	182.01	125.04
1994M08	OR	74.79	1994	8	8/1/1994	State	182.01	125.04
1994M09	OR	75.26	1994	9	9/1/1994	State	182.01	125.04
1994M10	OR	75.66	1994	10	10/1/1994	State	182.01	125.04
1994M11	OR	76.06	1994	11	11/1/1994	State	182.01	125.04
1994M12	OR	76.57	1994	12	12/1/1994	State	182.01	125.04
1995M01	OR	77.16	1995	1	1/1/1995	State	182.01	125.04
1995M02	OR	77.83	1995	2	2/1/1995	State	182.01	125.04
1995M03	OR	78.43	1995	3	3/1/1995	State	182.01	125.04
1995M04	OR	78.9	1995	4	4/1/1995	State	182.01	125.04
1995M05	OR	79.36	1995	5	5/1/1995	State	182.01	125.04
1995M06	OR	79.7	1995	6	6/1/1995	State	182.01	125.04
1995M07	OR	80.07	1995	7	7/1/1995	State	182.01	125.04
1995M08	OR	80.6	1995	8	8/1/1995	State	182.01	125.04
1995M09	OR	80.87	1995	9	9/1/1995	State	182.01	125.04
1995M10	OR	80.93	1995	10	10/1/1995	State	182.01	125.04
1995M11	OR	81.06	1995	11	11/1/1995	State	182.01	125.04
1995M12	OR	81.29	1995	12	12/1/1995	State	182.01	125.04
1996M01	OR	81.62	1996	1	1/1/1996	State	182.01	125.04
1996M02	OR	82.31	1996	2	2/1/1996	State	182.01	125.04
1996M03	OR	83.42	1996	3	3/1/1996	State	182.01	125.04
1996M04	OR	84.44	1996	4	4/1/1996	State	182.01	125.04
1996M05	OR	85.16	1996	5	5/1/1996	State	182.01	125.04
1996M06	OR	85.7	1996	6	6/1/1996	State	182.01	125.04
1996M07	OR	86.06	1996	7	7/1/1996	State	182.01	125.04
1996M08	OR	86.34	1996	8	8/1/1996	State	182.01	125.04
1996M09	OR	86.63	1996	9	9/1/1996	State	182.01	125.04
1996M10	OR	86.74	1996	10	10/1/1996	State	182.01	125.04
1996M11	OR	86.82	1996	11	11/1/1996	State	182.01	125.04
1996M12	OR	87.2	1996	12	12/1/1996	State	182.01	125.04
1997M01	OR	87.71	1997	1	1/1/1997	State	182.01	125.04
1997M02	OR	88.3	1997	2	2/1/1997	State	182.01	125.04
1997M03	OR	89.01	1997	3	3/1/1997	State	182.01	125.04
1997M04	OR	89.67	1997	4	4/1/1997	State	182.01	125.04
1997M05	OR	90.06	1997	5	5/1/1997	State	182.01	125.04
1997M06	OR	90.3	1997	6	6/1/1997	State	182.01	125.04
1997M07	OR	90.68	1997	7	7/1/1997	State	182.01	125.04
1997M08	OR	90.97	1997	8	8/1/1997	State	182.01	125.04
1997M09	OR	91.02	1997	9	9/1/1997	State	182.01	125.04
1997M10	OR	90.93	1997	10	10/1/1997	State	182.01	125.04
1997M11	OR	90.79	1997	11	11/1/1997	State	182.01	125.04
1997M12	OR	90.58	1997	12	12/1/1997	State	182.01	125.04
1998M01	OR	90.51	1998	1	1/1/1998	State	182.01	125.04
1998M02	OR	90.98	1998	2	2/1/1998	State	182.01	125.04
1998M03	OR	91.9	1998	3	3/1/1998	State	182.01	125.04
1998M04	OR	92.77	1998	4	4/1/1998	State	182.01	125.04
1998M05	OR	93.25	1998	5	5/1/1998	State	182.01	125.04
1998M06	OR	93.5	1998	6	6/1/1998	State	182.01	125.04
1998M07	OR	93.76	1998	7	7/1/1998	State	182.01	125.04
1998M08	OR	93.99	1998	8	8/1/1998	State	182.01	125.04
1998M09	OR	94.12	1998	9	9/1/1998	State	182.01	125.04
1998M10	OR	94.04	1998	10	10/1/1998	State	182.01	125.04
1998M11	OR	93.92	1998	11	11/1/1998	State	182.01	125.04
1998M12	OR	93.93	1998	12	12/1/1998	State	182.01	125.04
1999M01	OR	94.12	1999	1	1/1/1999	State	182.01	125.04
1999M02	OR	94.59	1999	2	2/1/1999	State	182.01	125.04
1999M03	OR	95.21	1999	3	3/1/1999	State	182.01	125.04
1999M04	OR	95.8	1999	4	4/1/1999	State	182.01	125.04
1999M05	OR	96.37	1999	5	5/1/1999	State	182.01	125.04
1999M06	OR	96.8	1999	6	6/1/1999	State	182.01	125.04
1999M07	OR	97.06	1999	7	7/1/1999	State	182.01	125.04
1999M08	OR	97.35	1999	8	8/1/1999	State	182.01	125.04
1999M09	OR	97.38	1999	9	9/1/1999	State	182.01	125.04
1999M10	OR	97.12	1999	10	10/1/1999	State	182.01	125.04
1999M11	OR	97.06	1999	11	11/1/1999	State	182.01	125.04
1999M12	OR	97.43	1999	12	12/1/1999	State	182.01	125.04
2000M01	OR	97.84	2000	1	1/1/2000	State	182.01	125.04
2000M02	OR	98.27	2000	2	2/1/2000	State	182.01	125.04
2000M03	OR	98.94	2000	3	3/1/2000	State	182.01	125.04
2000M04	OR	99.59	2000	4	4/1/2000	State	182.01	125.04
2000M05	OR	100.24	2000	5	5/1/2000	State	182.01	125.04
2000M06	OR	100.56	2000	6	6/1/2000	State	182.01	125.04
2000M07	OR	100.55	2000	7	7/1/2000	State	182.01	125.04
2000M08	OR	100.54	2000	8	8/1/2000	State	182.01	125.04
2000M09	OR	100.46	2000	9	9/1/2000	State	182.01	125.04
2000M10	OR	100.35	2000	10	10/1/2000	State	182.01	125.04
2000M11	OR	100.16	2000	11	11/1/2000	State	182.01	125.04
2000M12	OR	100	2000	12	12/1/2000	State	182.01	125.04
2001M01	OR	100.2	2001	1	1/1/2001	State	182.01	125.04
2001M02	OR	100.77	2001	2	2/1/2001	State	182.01	125.04
2001M03	OR	101.61	2001	3	3/1/2001	State	182.01	125.04
2001M04	OR	102.41	2001	4	4/1/2001	State	182.01	125.04
2001M05	OR	103.15	2001	5	5/1/2001	State	182.01	125.04
2001M06	OR	103.83	2001	6	6/1/2001	State	182.01	125.04
2001M07	OR	104.31	2001	7	7/1/2001	State	182.01	125.04
2001M08	OR	104.55	2001	8	8/1/2001	State	182.01	125.04
2001M09	OR	104.56	2001	9	9/1/2001	State	182.01	125.04
2001M10	OR	104.46	2001	10	10/1/2001	State	182.01	125.04
2001M11	OR	104.53	2001	11	11/1/2001	State	182.01	125.04
2001M12	OR	104.84	2001	12	12/1/2001	State	182.01	125.04
2002M01	OR	105.18	2002	1	1/1/2002	State	182.01	125.04
2002M02	OR	105.73	2002	2	2/1/2002	State	182.01	125.04
2002M03	OR	106.54	2002	3	3/1/2002	State	182.01	125.04
2002M04	OR	107.56	2002	4	4/1/2002	State	182.01	125.04
2002M05	OR	108.61	2002	5	5/1/2002	State	182.01	125.04
2002M06	OR	109.48	2002	6	6/1/2002	State	182.01	125.04
2002M07	OR	110.1	2002	7	7/1/2002	State	182.01	125.04
2002M08	OR	110.5	2002	8	8/1/2002	State	182.01	125.04
2002M09	OR	110.71	2002	9	9/1/2002	State	182.01	125.04
2002M10	OR	110.87	2002	10	10/1/2002	State	182.01	125.04
2002M11	OR	111	2002	11	11/1/2002	State	182.01	125.04
2002M12	OR	111.14	2002	12	12/1/2002	State	182.01	125.04
2003M01	OR	111.39	2003	1	1/1/2003	State	182.01	125.04
2003M02	OR	111.78	2003	2	2/1/2003	State	182.01	125.04
2003M03	OR	112.58	2003	3	3/1/2003	State	182.01	125.04
2003M04	OR	113.84	2003	4	4/1/2003	State	182.01	125.04
2003M05	OR	115.19	2003	5	5/1/2003	State	182.01	125.04
2003M06	OR	116.24	2003	6	6/1/2003	State	182.01	125.04
2003M07	OR	116.99	2003	7	7/1/2003	State	182.01	125.04
2003M08	OR	117.75	2003	8	8/1/2003	State	182.01	125.04
2003M09	OR	118.39	2003	9	9/1/2003	State	182.01	125.04
2003M10	OR	118.69	2003	10	10/1/2003	State	182.01	125.04
2003M11	OR	118.8	2003	11	11/1/2003	State	182.01	125.04
2003M12	OR	118.9	2003	12	12/1/2003	State	182.01	125.04
2004M01	OR	119.28	2004	1	1/1/2004	State	182.01	125.04
2004M02	OR	120.19	2004	2	2/1/2004	State	182.01	125.04
2004M03	OR	121.76	2004	3	3/1/2004	State	182.01	125.04
2004M04	OR	123.64	2004	4	4/1/2004	State	182.01	125.04
2004M05	OR	125.63	2004	5	5/1/2004	State	182.01	125.04
2004M06	OR	127.6	2004	6	6/1/2004	State	182.01	125.04
2004M07	OR	129.2	2004	7	7/1/2004	State	182.01	125.04
2004M08	OR	130.45	2004	8	8/1/2004	State	182.01	125.04
2004M09	OR	131.37	2004	9	9/1/2004	State	182.01	125.04
2004M10	OR	132.06	2004	10	10/1/2004	State	182.01	125.04
2004M11	OR	132.69	2004	11	11/1/2004	State	182.01	125.04
2004M12	OR	133.43	2004	12	12/1/2004	State	182.01	125.04
2005M01	OR	134.53	2005	1	1/1/2005	State	182.01	125.04
2005M02	OR	136.15	2005	2	2/1/2005	State	182.01	125.04
2005M03	OR	138.48	2005	3	3/1/2005	State	182.01	125.04
2005M04	OR	141.55	2005	4	4/1/2005	State	182.01	125.04
2005M05	OR	144.76	2005	5	5/1/2005	State	182.01	125.04
2005M06	OR	147.97	2005	6	6/1/2005	State	182.01	125.04
2005M07	OR	151.09	2005	7	7/1/2005	State	182.01	125.04
2005M08	OR	153.82	2005	8	8/1/2005	State	182.01	125.04
2005M09	OR	155.99	2005	9	9/1/2005	State	182.01	125.04
2005M10	OR	157.73	2005	10	10/1/2005	State	182.01	125.04
2005M11	OR	159.17	2005	11	11/1/2005	State	182.01	125.04
2005M12	OR	160.37	2005	12	12/1/2005	State	182.01	125.04
2006M01	OR	161.74	2006	1	1/1/2006	State	182.01	125.04
2006M02	OR	163.67	2006	2	2/1/2006	State	182.01	125.04
2006M03	OR	166.2	2006	3	3/1/2006	State	182.01	125.04
2006M04	OR	169.02	2006	4	4/1/2006	State	182.01	125.04
2006M05	OR	171.75	2006	5	5/1/2006	State	182.01	125.04
2006M06	OR	174.23	2006	6	6/1/2006	State	182.01	125.04
2006M07	OR	176.03	2006	7	7/1/2006	State	182.01	125.04
2006M08	OR	176.7	2006	8	8/1/2006	State	182.01	125.04
2006M09	OR	176.32	2006	9	9/1/2006	State	182.01	125.04
2006M10	OR	175.4	2006	10	10/1/2006	State	182.01	125.04
2006M11	OR	174.52	2006	11	11/1/2006	State	182.01	125.04
2006M12	OR	174.17	2006	12	12/1/2006	State	182.01	125.04
2007M01	OR	174.66	2007	1	1/1/2007	State	182.01	125.04
2007M02	OR	176.04	2007	2	2/1/2007	State	182.01	125.04
2007M03	OR	178.02	2007	3	3/1/2007	State	182.01	125.04
2007M04	OR	179.97	2007	4	4/1/2007	State	182.01	125.04
2007M05	OR	181.38	2007	5	5/1/2007	State	182.01	125.04
2007M06	OR	182.01	2007	6	6/1/2007	State	182.01	125.04
2007M07	OR	181.54	2007	7	7/1/2007	State	182.01	125.04
2007M08	OR	180.13	2007	8	8/1/2007	State	182.01	125.04
2007M09	OR	178.44	2007	9	9/1/2007	State	182.01	125.04
2007M10	OR	176.66	2007	10	10/1/2007	State	182.01	125.04
2007M11	OR	174.67	2007	11	11/1/2007	State	182.01	125.04
2007M12	OR	172.74	2007	12	12/1/2007	State	182.01	125.04
2008M01	OR	171.22	2008	1	1/1/2008	State	182.01	125.04
2008M02	OR	170.39	2008	2	2/1/2008	State	182.01	125.04
2008M03	OR	170.32	2008	3	3/1/2008	State	182.01	125.04
2008M04	OR	170.52	2008	4	4/1/2008	State	182.01	125.04
2008M05	OR	170.65	2008	5	5/1/2008	State	182.01	125.04
2008M06	OR	170.23	2008	6	6/1/2008	State	182.01	125.04
2008M07	OR	168.86	2008	7	7/1/2008	State	182.01	125.04
2008M08	OR	166.8	2008	8	8/1/2008	State	182.01	125.04
2008M09	OR	164.08	2008	9	9/1/2008	State	182.01	125.04
2008M10	OR	160.65	2008	10	10/1/2008	State	182.01	125.04
2008M11	OR	157.09	2008	11	11/1/2008	State	182.01	125.04
2008M12	OR	154.27	2008	12	12/1/2008	State	182.01	125.04
2009M01	OR	152.59	2009	1	1/1/2009	State	182.01	125.04
2009M02	OR	151.55	2009	2	2/1/2009	State	182.01	125.04
2009M03	OR	150.48	2009	3	3/1/2009	State	182.01	125.04
2009M04	OR	149.37	2009	4	4/1/2009	State	182.01	125.04
2009M05	OR	148.77	2009	5	5/1/2009	State	182.01	125.04
2009M06	OR	148.95	2009	6	6/1/2009	State	182.01	125.04
2009M07	OR	149.2	2009	7	7/1/2009	State	182.01	125.04
2009M08	OR	148.85	2009	8	8/1/2009	State	182.01	125.04
2009M09	OR	148	2009	9	9/1/2009	State	182.01	125.04
2009M10	OR	146.64	2009	10	10/1/2009	State	182.01	125.04
2009M11	OR	144.79	2009	11	11/1/2009	State	182.01	125.04
2009M12	OR	142.94	2009	12	12/1/2009	State	182.01	125.04
2010M01	OR	141.79	2010	1	1/1/2010	State	182.01	125.04
2010M02	OR	141.62	2010	2	2/1/2010	State	182.01	125.04
2010M03	OR	142.37	2010	3	3/1/2010	State	182.01	125.04
2010M04	OR	143.4	2010	4	4/1/2010	State	182.01	125.04
2010M05	OR	143.57	2010	5	5/1/2010	State	182.01	125.04
2010M06	OR	142.5	2010	6	6/1/2010	State	182.01	125.04
2010M07	OR	140.66	2010	7	7/1/2010	State	182.01	125.04
2010M08	OR	138.64	2010	8	8/1/2010	State	182.01	125.04
2010M09	OR	136.71	2010	9	9/1/2010	State	182.01	125.04
2010M10	OR	134.8	2010	10	10/1/2010	State	182.01	125.04
2010M11	OR	132.74	2010	11	11/1/2010	State	182.01	125.04
2010M12	OR	130.64	2010	12	12/1/2010	State	182.01	125.04
2011M01	OR	128.96	2011	1	1/1/2011	State	182.01	125.04
2011M02	OR	128.12	2011	2	2/1/2011	State	182.01	125.04
2011M03	OR	128.23	2011	3	3/1/2011	State	182.01	125.04
2011M04	OR	128.86	2011	4	4/1/2011	State	182.01	125.04
2011M05	OR	129.57	2011	5	5/1/2011	State	182.01	125.04
2011M06	OR	130.44	2011	6	6/1/2011	State	182.01	125.04
2011M07	OR	131.24	2011	7	7/1/2011	State	182.01	125.04
2011M08	OR	131.2	2011	8	8/1/2011	State	182.01	125.04
2011M09	OR	130.31	2011	9	9/1/2011	State	182.01	125.04
2011M10	OR	129.21	2011	10	10/1/2011	State	182.01	125.04
2011M11	OR	127.97	2011	11	11/1/2011	State	182.01	125.04
2011M12	OR	126.47	2011	12	12/1/2011	State	182.01	125.04
2012M01	OR	125.25	2012	1	1/1/2012	State	182.01	125.04
2012M02	OR	125.04	2012	2	2/1/2012	State	182.01	125.04
2012M03	OR	126.19	2012	3	3/1/2012	State	182.01	125.04
2012M04	OR	128.31	2012	4	4/1/2012	State	182.01	125.04
2012M05	OR	130.49	2012	5	5/1/2012	State	182.01	125.04
2012M06	OR	132.13	2012	6	6/1/2012	State	182.01	125.04
2012M07	OR	133.15	2012	7	7/1/2012	State	182.01	125.04
2012M08	OR	133.89	2012	8	8/1/2012	State	182.01	125.04
2012M09	OR	134.56	2012	9	9/1/2012	State	182.01	125.04
2012M10	OR	134.97	2012	10	10/1/2012	State	182.01	125.04
2012M11	OR	135.09	2012	11	11/1/2012	State	182.01	125.04
2012M12	OR	135.23	2012	12	12/1/2012	State	182.01	125.04
2013M01	OR	135.79	2013	1	1/1/2013	State	182.01	125.04
2013M02	OR	137.34	2013	2	2/1/2013	State	182.01	125.04
2013M03	OR	140.24	2013	3	3/1/2013	State	182.01	125.04
2013M04	OR	143.74	2013	4	4/1/2013	State	182.01	125.04
2013M05	OR	146.78	2013	5	5/1/2013	State	182.01	125.04
2013M06	OR	149.22	2013	6	6/1/2013	State	182.01	125.04
2013M07	OR	151.05	2013	7	7/1/2013	State	182.01	125.04
2013M08	OR	151.87	2013	8	8/1/2013	State	182.01	125.04
2013M09	OR	152.13	2013	9	9/1/2013	State	182.01	125.04
2013M10	OR	151.98	2013	10	10/1/2013	State	182.01	125.04
2013M11	OR	151.41	2013	11	11/1/2013	State	182.01	125.04
2013M12	OR	151.08	2013	12	12/1/2013	State	182.01	125.04
2014M01	OR	151.53	2014	1	1/1/2014	State	182.01	125.04
2014M02	OR	153.11	2014	2	2/1/2014	State	182.01	125.04
2014M03	OR	155.22	2014	3	3/1/2014	State	182.01	125.04
2014M04	OR	157.03	2014	4	4/1/2014	State	182.01	125.04
2014M05	OR	158.67	2014	5	5/1/2014	State	182.01	125.04
2014M06	OR	160.42	2014	6	6/1/2014	State	182.01	125.04
2014M07	OR	161.6	2014	7	7/1/2014	State	182.01	125.04
2014M08	OR	161.62	2014	8	8/1/2014	State	182.01	125.04
2014M09	OR	161.11	2014	9	9/1/2014	State	182.01	125.04
2014M10	OR	161.2	2014	10	10/1/2014	State	182.01	125.04
2014M11	OR	161.68	2014	11	11/1/2014	State	182.01	125.04
2014M12	OR	161.78	2014	12	12/1/2014	State	182.01	125.04
2015M01	OR	161.9	2015	1	1/1/2015	State	182.01	125.04
2015M02	OR	162.91	2015	2	2/1/2015	State	182.01	125.04
2015M03	OR	165.15	2015	3	3/1/2015	State	182.01	125.04
2015M04	OR	168.34	2015	4	4/1/2015	State	182.01	125.04
2015M05	OR	171.92	2015	5	5/1/2015	State	182.01	125.04
2015M06	OR	174.93	2015	6	6/1/2015	State	182.01	125.04
2015M07	OR	176.83	2015	7	7/1/2015	State	182.01	125.04
2015M08	OR	177.74	2015	8	8/1/2015	State	182.01	125.04
2015M09	OR	178.14	2015	9	9/1/2015	State	182.01	125.04
2015M10	OR	178.5	2015	10	10/1/2015	State	182.01	125.04
2015M11	OR	178.99	2015	11	11/1/2015	State	182.01	125.04
2015M12	OR	179.54	2015	12	12/1/2015	State	182.01	125.04
2016M01	OR	180.18	2016	1	1/1/2016	State	182.01	125.04
2016M02	OR	181.56	2016	2	2/1/2016	State	182.01	125.04
2016M03	OR	183.9	2016	3	3/1/2016	State	182.01	125.04
1975M01	PA	28.74	1975	1	1/1/1975	State	162.13	139.52
1975M02	PA	29.07	1975	2	2/1/1975	State	162.13	139.52
1975M03	PA	29.32	1975	3	3/1/1975	State	162.13	139.52
1975M04	PA	29.52	1975	4	4/1/1975	State	162.13	139.52
1975M05	PA	29.79	1975	5	5/1/1975	State	162.13	139.52
1975M06	PA	30.09	1975	6	6/1/1975	State	162.13	139.52
1975M07	PA	30.29	1975	7	7/1/1975	State	162.13	139.52
1975M08	PA	30.21	1975	8	8/1/1975	State	162.13	139.52
1975M09	PA	29.76	1975	9	9/1/1975	State	162.13	139.52
1975M10	PA	29.2	1975	10	10/1/1975	State	162.13	139.52
1975M11	PA	29.34	1975	11	11/1/1975	State	162.13	139.52
1975M12	PA	30.16	1975	12	12/1/1975	State	162.13	139.52
1976M01	PA	30.86	1976	1	1/1/1976	State	162.13	139.52
1976M02	PA	31.23	1976	2	2/1/1976	State	162.13	139.52
1976M03	PA	31.39	1976	3	3/1/1976	State	162.13	139.52
1976M04	PA	31.46	1976	4	4/1/1976	State	162.13	139.52
1976M05	PA	31.59	1976	5	5/1/1976	State	162.13	139.52
1976M06	PA	31.88	1976	6	6/1/1976	State	162.13	139.52
1976M07	PA	32.09	1976	7	7/1/1976	State	162.13	139.52
1976M08	PA	31.91	1976	8	8/1/1976	State	162.13	139.52
1976M09	PA	31.4	1976	9	9/1/1976	State	162.13	139.52
1976M10	PA	31.07	1976	10	10/1/1976	State	162.13	139.52
1976M11	PA	31.45	1976	11	11/1/1976	State	162.13	139.52
1976M12	PA	32.19	1976	12	12/1/1976	State	162.13	139.52
1977M01	PA	32.7	1977	1	1/1/1977	State	162.13	139.52
1977M02	PA	32.94	1977	2	2/1/1977	State	162.13	139.52
1977M03	PA	33.02	1977	3	3/1/1977	State	162.13	139.52
1977M04	PA	33.08	1977	4	4/1/1977	State	162.13	139.52
1977M05	PA	33.32	1977	5	5/1/1977	State	162.13	139.52
1977M06	PA	33.74	1977	6	6/1/1977	State	162.13	139.52
1977M07	PA	34.15	1977	7	7/1/1977	State	162.13	139.52
1977M08	PA	34.41	1977	8	8/1/1977	State	162.13	139.52
1977M09	PA	34.42	1977	9	9/1/1977	State	162.13	139.52
1977M10	PA	34.51	1977	10	10/1/1977	State	162.13	139.52
1977M11	PA	35.04	1977	11	11/1/1977	State	162.13	139.52
1977M12	PA	35.61	1977	12	12/1/1977	State	162.13	139.52
1978M01	PA	35.98	1978	1	1/1/1978	State	162.13	139.52
1978M02	PA	36.26	1978	2	2/1/1978	State	162.13	139.52
1978M03	PA	36.6	1978	3	3/1/1978	State	162.13	139.52
1978M04	PA	37.06	1978	4	4/1/1978	State	162.13	139.52
1978M05	PA	37.52	1978	5	5/1/1978	State	162.13	139.52
1978M06	PA	37.88	1978	6	6/1/1978	State	162.13	139.52
1978M07	PA	38.12	1978	7	7/1/1978	State	162.13	139.52
1978M08	PA	38.19	1978	8	8/1/1978	State	162.13	139.52
1978M09	PA	37.91	1978	9	9/1/1978	State	162.13	139.52
1978M10	PA	37.69	1978	10	10/1/1978	State	162.13	139.52
1978M11	PA	38.19	1978	11	11/1/1978	State	162.13	139.52
1978M12	PA	39.01	1978	12	12/1/1978	State	162.13	139.52
1979M01	PA	39.62	1979	1	1/1/1979	State	162.13	139.52
1979M02	PA	40.03	1979	2	2/1/1979	State	162.13	139.52
1979M03	PA	40.3	1979	3	3/1/1979	State	162.13	139.52
1979M04	PA	40.49	1979	4	4/1/1979	State	162.13	139.52
1979M05	PA	40.74	1979	5	5/1/1979	State	162.13	139.52
1979M06	PA	41.14	1979	6	6/1/1979	State	162.13	139.52
1979M07	PA	41.48	1979	7	7/1/1979	State	162.13	139.52
1979M08	PA	41.65	1979	8	8/1/1979	State	162.13	139.52
1979M09	PA	41.72	1979	9	9/1/1979	State	162.13	139.52
1979M10	PA	41.91	1979	10	10/1/1979	State	162.13	139.52
1979M11	PA	42.38	1979	11	11/1/1979	State	162.13	139.52
1979M12	PA	42.9	1979	12	12/1/1979	State	162.13	139.52
1980M01	PA	43.37	1980	1	1/1/1980	State	162.13	139.52
1980M02	PA	43.75	1980	2	2/1/1980	State	162.13	139.52
1980M03	PA	43.83	1980	3	3/1/1980	State	162.13	139.52
1980M04	PA	43.67	1980	4	4/1/1980	State	162.13	139.52
1980M05	PA	43.56	1980	5	5/1/1980	State	162.13	139.52
1980M06	PA	43.61	1980	6	6/1/1980	State	162.13	139.52
1980M07	PA	43.86	1980	7	7/1/1980	State	162.13	139.52
1980M08	PA	44.31	1980	8	8/1/1980	State	162.13	139.52
1980M09	PA	44.7	1980	9	9/1/1980	State	162.13	139.52
1980M10	PA	44.77	1980	10	10/1/1980	State	162.13	139.52
1980M11	PA	44.71	1980	11	11/1/1980	State	162.13	139.52
1980M12	PA	44.74	1980	12	12/1/1980	State	162.13	139.52
1981M01	PA	44.89	1981	1	1/1/1981	State	162.13	139.52
1981M02	PA	45.12	1981	2	2/1/1981	State	162.13	139.52
1981M03	PA	45.38	1981	3	3/1/1981	State	162.13	139.52
1981M04	PA	45.68	1981	4	4/1/1981	State	162.13	139.52
1981M05	PA	46.04	1981	5	5/1/1981	State	162.13	139.52
1981M06	PA	46.38	1981	6	6/1/1981	State	162.13	139.52
1981M07	PA	46.44	1981	7	7/1/1981	State	162.13	139.52
1981M08	PA	46.13	1981	8	8/1/1981	State	162.13	139.52
1981M09	PA	45.58	1981	9	9/1/1981	State	162.13	139.52
1981M10	PA	45.07	1981	10	10/1/1981	State	162.13	139.52
1981M11	PA	44.84	1981	11	11/1/1981	State	162.13	139.52
1981M12	PA	44.79	1981	12	12/1/1981	State	162.13	139.52
1982M01	PA	44.78	1982	1	1/1/1982	State	162.13	139.52
1982M02	PA	44.85	1982	2	2/1/1982	State	162.13	139.52
1982M03	PA	45.06	1982	3	3/1/1982	State	162.13	139.52
1982M04	PA	45.4	1982	4	4/1/1982	State	162.13	139.52
1982M05	PA	45.81	1982	5	5/1/1982	State	162.13	139.52
1982M06	PA	46.17	1982	6	6/1/1982	State	162.13	139.52
1982M07	PA	46.38	1982	7	7/1/1982	State	162.13	139.52
1982M08	PA	46.37	1982	8	8/1/1982	State	162.13	139.52
1982M09	PA	46.18	1982	9	9/1/1982	State	162.13	139.52
1982M10	PA	46.01	1982	10	10/1/1982	State	162.13	139.52
1982M11	PA	46.02	1982	11	11/1/1982	State	162.13	139.52
1982M12	PA	46.12	1982	12	12/1/1982	State	162.13	139.52
1983M01	PA	46.23	1983	1	1/1/1983	State	162.13	139.52
1983M02	PA	46.54	1983	2	2/1/1983	State	162.13	139.52
1983M03	PA	47.04	1983	3	3/1/1983	State	162.13	139.52
1983M04	PA	47.54	1983	4	4/1/1983	State	162.13	139.52
1983M05	PA	47.98	1983	5	5/1/1983	State	162.13	139.52
1983M06	PA	48.4	1983	6	6/1/1983	State	162.13	139.52
1983M07	PA	48.75	1983	7	7/1/1983	State	162.13	139.52
1983M08	PA	48.9	1983	8	8/1/1983	State	162.13	139.52
1983M09	PA	49.01	1983	9	9/1/1983	State	162.13	139.52
1983M10	PA	49.3	1983	10	10/1/1983	State	162.13	139.52
1983M11	PA	49.68	1983	11	11/1/1983	State	162.13	139.52
1983M12	PA	49.83	1983	12	12/1/1983	State	162.13	139.52
1984M01	PA	49.83	1984	1	1/1/1984	State	162.13	139.52
1984M02	PA	49.93	1984	2	2/1/1984	State	162.13	139.52
1984M03	PA	50.14	1984	3	3/1/1984	State	162.13	139.52
1984M04	PA	50.34	1984	4	4/1/1984	State	162.13	139.52
1984M05	PA	50.6	1984	5	5/1/1984	State	162.13	139.52
1984M06	PA	51.03	1984	6	6/1/1984	State	162.13	139.52
1984M07	PA	51.4	1984	7	7/1/1984	State	162.13	139.52
1984M08	PA	51.65	1984	8	8/1/1984	State	162.13	139.52
1984M09	PA	51.82	1984	9	9/1/1984	State	162.13	139.52
1984M10	PA	51.8	1984	10	10/1/1984	State	162.13	139.52
1984M11	PA	51.74	1984	11	11/1/1984	State	162.13	139.52
1984M12	PA	51.8	1984	12	12/1/1984	State	162.13	139.52
1985M01	PA	51.89	1985	1	1/1/1985	State	162.13	139.52
1985M02	PA	51.93	1985	2	2/1/1985	State	162.13	139.52
1985M03	PA	52.03	1985	3	3/1/1985	State	162.13	139.52
1985M04	PA	52.39	1985	4	4/1/1985	State	162.13	139.52
1985M05	PA	53.06	1985	5	5/1/1985	State	162.13	139.52
1985M06	PA	53.88	1985	6	6/1/1985	State	162.13	139.52
1985M07	PA	54.39	1985	7	7/1/1985	State	162.13	139.52
1985M08	PA	54.47	1985	8	8/1/1985	State	162.13	139.52
1985M09	PA	54.56	1985	9	9/1/1985	State	162.13	139.52
1985M10	PA	54.88	1985	10	10/1/1985	State	162.13	139.52
1985M11	PA	55.18	1985	11	11/1/1985	State	162.13	139.52
1985M12	PA	55.39	1985	12	12/1/1985	State	162.13	139.52
1986M01	PA	55.54	1986	1	1/1/1986	State	162.13	139.52
1986M02	PA	55.75	1986	2	2/1/1986	State	162.13	139.52
1986M03	PA	56.1	1986	3	3/1/1986	State	162.13	139.52
1986M04	PA	56.64	1986	4	4/1/1986	State	162.13	139.52
