date	rate	drate	name	year	month	week
10/13/2011	4.12	0.18	up	2011	10	41
10/20/2011	4.11	-0.01	down	2011	10	42
10/27/2011	4.1	-0.01	down	2011	10	43
11/3/2011	4	-0.1	down	2011	11	44
11/10/2011	3.99	-0.01	down	2011	11	45
11/17/2011	4	0.01	up	2011	11	46
11/23/2011	3.98	-0.02	down	2011	11	47
12/1/2011	4	0.02	up	2011	12	48
12/8/2011	3.99	-0.01	down	2011	12	49
12/15/2011	3.94	-0.05	down	2011	12	50
12/22/2011	3.91	-0.03	down	2011	12	51
12/29/2011	3.95	0.04	up	2011	12	52
1/5/2012	3.91	-0.04	down	2012	1	1
1/12/2012	3.89	-0.02	down	2012	1	2
1/19/2012	3.88	-0.01	down	2012	1	3
1/26/2012	3.98	0.1	up	2012	1	4
2/2/2012	3.87	-0.11	down	2012	2	5
2/9/2012	3.87	0	no change	2012	2	6
2/16/2012	3.87	0	no change	2012	2	7
2/23/2012	3.95	0.08	up	2012	2	8
3/1/2012	3.9	-0.05	down	2012	3	9
3/8/2012	3.88	-0.02	down	2012	3	10
3/15/2012	3.92	0.04	up	2012	3	11
3/22/2012	4.08	0.16	up	2012	3	12
3/29/2012	3.99	-0.09	down	2012	3	13
4/5/2012	3.98	-0.01	down	2012	4	14
4/12/2012	3.88	-0.1	down	2012	4	15
4/19/2012	3.9	0.02	up	2012	4	16
4/26/2012	3.88	-0.02	down	2012	4	17
5/3/2012	3.84	-0.04	down	2012	5	18
5/10/2012	3.83	-0.01	down	2012	5	19
5/17/2012	3.79	-0.04	down	2012	5	20
5/24/2012	3.78	-0.01	down	2012	5	21
5/31/2012	3.75	-0.03	down	2012	5	22
6/7/2012	3.67	-0.08	down	2012	6	23
6/14/2012	3.71	0.04	up	2012	6	24
6/21/2012	3.66	-0.05	down	2012	6	25
6/28/2012	3.66	0	no change	2012	6	26
7/5/2012	3.62	-0.04	down	2012	7	27
7/12/2012	3.56	-0.06	down	2012	7	28
7/19/2012	3.53	-0.03	down	2012	7	29
7/26/2012	3.49	-0.04	down	2012	7	30
8/2/2012	3.55	0.06	up	2012	8	31
8/9/2012	3.59	0.04	up	2012	8	32
8/16/2012	3.62	0.03	up	2012	8	33
8/23/2012	3.66	0.04	up	2012	8	34
8/30/2012	3.59	-0.07	down	2012	8	35
9/6/2012	3.55	-0.04	down	2012	9	36
9/13/2012	3.55	0	no change	2012	9	37
9/20/2012	3.49	-0.06	down	2012	9	38
9/27/2012	3.4	-0.09	down	2012	9	39
10/4/2012	3.36	-0.04	down	2012	10	40
10/11/2012	3.39	0.03	up	2012	10	41
10/18/2012	3.37	-0.02	down	2012	10	42
10/25/2012	3.41	0.04	up	2012	10	43
11/1/2012	3.39	-0.02	down	2012	11	44
11/8/2012	3.4	0.01	up	2012	11	45
11/15/2012	3.34	-0.06	down	2012	11	46
11/21/2012	3.31	-0.03	down	2012	11	47
11/29/2012	3.32	0.01	up	2012	11	48
12/6/2012	3.34	0.02	up	2012	12	49
12/13/2012	3.32	-0.02	down	2012	12	50
12/20/2012	3.37	0.05	up	2012	12	51
12/27/2012	3.35	-0.02	down	2012	12	52
1/3/2013	3.34	-0.01	down	2013	1	1
1/10/2013	3.4	0.06	up	2013	1	2
1/17/2013	3.38	-0.02	down	2013	1	3
1/24/2013	3.42	0.04	up	2013	1	4
1/31/2013	3.53	0.11	up	2013	1	5
2/7/2013	3.53	0	no change	2013	2	6
2/14/2013	3.53	0	no change	2013	2	7
2/21/2013	3.56	0.03	up	2013	2	8
2/28/2013	3.51	-0.05	down	2013	2	9
3/7/2013	3.52	0.01	up	2013	3	10
3/14/2013	3.63	0.11	up	2013	3	11
3/21/2013	3.54	-0.09	down	2013	3	12
3/28/2013	3.57	0.03	up	2013	3	13
4/4/2013	3.54	-0.03	down	2013	4	14
4/11/2013	3.43	-0.11	down	2013	4	15
4/18/2013	3.41	-0.02	down	2013	4	16
4/25/2013	3.4	-0.01	down	2013	4	17
5/2/2013	3.35	-0.05	down	2013	5	18
5/9/2013	3.42	0.07	up	2013	5	19
5/16/2013	3.51	0.09	up	2013	5	20
5/23/2013	3.59	0.08	up	2013	5	21
5/30/2013	3.81	0.22	up	2013	5	22
6/6/2013	3.91	0.1	up	2013	6	23
6/13/2013	3.98	0.07	up	2013	6	24
6/20/2013	3.93	-0.05	down	2013	6	25
6/27/2013	4.46	0.53	up	2013	6	26
7/3/2013	4.29	-0.17	down	2013	7	27
7/11/2013	4.51	0.22	up	2013	7	28
7/18/2013	4.37	-0.14	down	2013	7	29
7/25/2013	4.31	-0.06	down	2013	7	30
8/1/2013	4.39	0.08	up	2013	8	31
8/8/2013	4.4	0.01	up	2013	8	32
8/15/2013	4.4	0	no change	2013	8	33
8/22/2013	4.58	0.18	up	2013	8	34
8/29/2013	4.51	-0.07	down	2013	8	35
9/5/2013	4.57	0.06	up	2013	9	36
9/12/2013	4.57	0	no change	2013	9	37
9/19/2013	4.5	-0.07	down	2013	9	38
9/26/2013	4.32	-0.18	down	2013	9	39
10/3/2013	4.22	-0.1	down	2013	10	40
10/10/2013	4.23	0.01	up	2013	10	41
10/17/2013	4.28	0.05	up	2013	10	42
10/24/2013	4.13	-0.15	down	2013	10	43
10/31/2013	4.1	-0.03	down	2013	10	44
11/7/2013	4.16	0.06	up	2013	11	45
11/14/2013	4.35	0.19	up	2013	11	46
11/21/2013	4.22	-0.13	down	2013	11	47
11/27/2013	4.29	0.07	up	2013	11	48
12/5/2013	4.46	0.17	up	2013	12	49
12/12/2013	4.42	-0.04	down	2013	12	50
12/19/2013	4.47	0.05	up	2013	12	51
12/26/2013	4.48	0.01	up	2013	12	52
1/2/2014	4.53	0.05	up	2014	1	1
1/9/2014	4.51	-0.02	down	2014	1	2
1/16/2014	4.41	-0.1	down	2014	1	3
1/23/2014	4.39	-0.02	down	2014	1	4
1/30/2014	4.32	-0.07	down	2014	1	5
2/6/2014	4.23	-0.09	down	2014	2	6
2/13/2014	4.28	0.05	up	2014	2	7
2/20/2014	4.33	0.05	up	2014	2	8
2/27/2014	4.37	0.04	up	2014	2	9
3/6/2014	4.28	-0.09	down	2014	3	10
3/13/2014	4.37	0.09	up	2014	3	11
3/20/2014	4.32	-0.05	down	2014	3	12
3/27/2014	4.4	0.08	up	2014	3	13
4/3/2014	4.41	0.01	up	2014	4	14
4/10/2014	4.34	-0.07	down	2014	4	15
4/17/2014	4.27	-0.07	down	2014	4	16
4/24/2014	4.33	0.06	up	2014	4	17
5/1/2014	4.29	-0.04	down	2014	5	18
5/8/2014	4.21	-0.08	down	2014	5	19
5/15/2014	4.2	-0.01	down	2014	5	20
5/22/2014	4.14	-0.06	down	2014	5	21
5/29/2014	4.12	-0.02	down	2014	5	22
6/5/2014	4.14	0.02	up	2014	6	23
6/12/2014	4.2	0.06	up	2014	6	24
6/19/2014	4.17	-0.03	down	2014	6	25
6/26/2014	4.14	-0.03	down	2014	6	26
7/3/2014	4.12	-0.02	down	2014	7	27
7/10/2014	4.15	0.03	up	2014	7	28
7/17/2014	4.13	-0.02	down	2014	7	29
7/24/2014	4.13	0	no change	2014	7	30
7/31/2014	4.12	-0.01	down	2014	7	31
8/7/2014	4.14	0.02	up	2014	8	32
8/14/2014	4.12	-0.02	down	2014	8	33
8/21/2014	4.1	-0.02	down	2014	8	34
8/28/2014	4.1	0	no change	2014	8	35
9/4/2014	4.1	0	no change	2014	9	36
9/11/2014	4.12	0.02	up	2014	9	37
9/18/2014	4.23	0.11	up	2014	9	38
9/25/2014	4.2	-0.03	down	2014	9	39
10/2/2014	4.19	-0.01	down	2014	10	40
10/9/2014	4.12	-0.07	down	2014	10	41
10/16/2014	3.97	-0.15	down	2014	10	42
10/23/2014	3.92	-0.05	down	2014	10	43
10/30/2014	3.98	0.06	up	2014	10	44
11/6/2014	4.02	0.04	up	2014	11	45
11/13/2014	4.01	-0.01	down	2014	11	46
11/20/2014	3.99	-0.02	down	2014	11	47
11/26/2014	3.97	-0.02	down	2014	11	48
12/4/2014	3.89	-0.08	down	2014	12	49
12/11/2014	3.93	0.04	up	2014	12	50
12/18/2014	3.8	-0.13	down	2014	12	51
12/24/2014	3.83	0.03	up	2014	12	52
12/31/2014	3.87	0.04	up	2014	12	53
1/8/2015	3.73	-0.14	down	2015	1	2
1/15/2015	3.66	-0.07	down	2015	1	3
1/22/2015	3.63	-0.03	down	2015	1	4
1/29/2015	3.66	0.03	up	2015	1	5
2/5/2015	3.59	-0.07	down	2015	2	6
2/12/2015	3.69	0.1	up	2015	2	7
2/19/2015	3.76	0.07	up	2015	2	8
2/26/2015	3.8	0.04	up	2015	2	9
3/5/2015	3.75	-0.05	down	2015	3	10
3/12/2015	3.86	0.11	up	2015	3	11
3/19/2015	3.78	-0.08	down	2015	3	12
3/26/2015	3.69	-0.09	down	2015	3	13
4/2/2015	3.7	0.01	up	2015	4	14
4/9/2015	3.66	-0.04	down	2015	4	15
4/16/2015	3.67	0.01	up	2015	4	16
4/23/2015	3.65	-0.02	down	2015	4	17
4/30/2015	3.68	0.03	up	2015	4	18
5/7/2015	3.8	0.12	up	2015	5	19
5/14/2015	3.85	0.05	up	2015	5	20
5/21/2015	3.84	-0.01	down	2015	5	21
5/28/2015	3.87	0.03	up	2015	5	22
6/4/2015	3.87	0	no change	2015	6	23
6/11/2015	4.04	0.17	up	2015	6	24
6/18/2015	4	-0.04	down	2015	6	25
6/25/2015	4.02	0.02	up	2015	6	26
7/2/2015	4.08	0.06	up	2015	7	27
7/9/2015	4.04	-0.04	down	2015	7	28
7/16/2015	4.09	0.05	up	2015	7	29
7/23/2015	4.04	-0.05	down	2015	7	30
7/30/2015	3.98	-0.06	down	2015	7	31
8/6/2015	3.91	-0.07	down	2015	8	32
8/13/2015	3.94	0.03	up	2015	8	33
8/20/2015	3.93	-0.01	down	2015	8	34
8/27/2015	3.84	-0.09	down	2015	8	35
9/3/2015	3.89	0.05	up	2015	9	36
9/10/2015	3.9	0.01	up	2015	9	37
9/17/2015	3.91	0.01	up	2015	9	38
9/24/2015	3.86	-0.05	down	2015	9	39
10/1/2015	3.85	-0.01	down	2015	10	40
10/8/2015	3.76	-0.09	down	2015	10	41
10/15/2015	3.82	0.06	up	2015	10	42
10/22/2015	3.79	-0.03	down	2015	10	43
10/29/2015	3.76	-0.03	down	2015	10	44
11/5/2015	3.87	0.11	up	2015	11	45
11/12/2015	3.98	0.11	up	2015	11	46
11/19/2015	3.97	-0.01	down	2015	11	47
11/25/2015	3.95	-0.02	down	2015	11	48
12/3/2015	3.93	-0.02	down	2015	12	49
12/10/2015	3.95	0.02	up	2015	12	50
12/17/2015	3.97	0.02	up	2015	12	51
12/24/2015	3.96	-0.01	down	2015	12	52
12/31/2015	4.01	0.05	up	2015	12	53
1/7/2016	3.97	-0.04	down	2016	1	1
1/14/2016	3.92	-0.05	down	2016	1	2
1/21/2016	3.81	-0.11	down	2016	1	3
1/28/2016	3.79	-0.02	down	2016	1	4
2/4/2016	3.72	-0.07	down	2016	2	5
2/11/2016	3.65	-0.07	down	2016	2	6
2/18/2016	3.65	0	no change	2016	2	7
2/25/2016	3.62	-0.03	down	2016	2	8
3/3/2016	3.64	0.02	up	2016	3	9
3/10/2016	3.68	0.04	up	2016	3	10
3/17/2016	3.73	0.05	up	2016	3	11
3/24/2016	3.71	-0.02	down	2016	3	12
3/31/2016	3.71	0	no change	2016	3	13
4/7/2016	3.59	-0.12	down	2016	4	14
4/14/2016	3.58	-0.01	down	2016	4	15
4/21/2016	3.59	0.01	up	2016	4	16
4/28/2016	3.66	0.07	up	2016	4	17
5/5/2016	3.61	-0.05	down	2016	5	18
5/12/2016	3.57	-0.04	down	2016	5	19
5/19/2016	3.58	0.01	up	2016	5	20
5/26/2016	3.64	0.06	up	2016	5	21
6/2/2016	3.66	0.02	up	2016	6	22
6/9/2016	3.6	-0.06	down	2016	6	23
6/16/2016	3.54	-0.06	down	2016	6	24
6/23/2016	3.56	0.02	up	2016	6	25
6/30/2016	3.48	-0.08	down	2016	6	26
7/7/2016	3.41	-0.07	down	2016	7	27
7/14/2016	3.42	0.01	up	2016	7	28
7/21/2016	3.45	0.03	up	2016	7	29
7/28/2016	3.48	0.03	up	2016	7	30
8/4/2016	3.43	-0.05	down	2016	8	31
8/11/2016	3.45	0.02	up	2016	8	32
8/18/2016	3.43	-0.02	down	2016	8	33
8/25/2016	3.43	0	no change	2016	8	34
9/1/2016	3.46	0.03	up	2016	9	35
9/8/2016	3.44	-0.02	down	2016	9	36
9/15/2016	3.5	0.06	up	2016	9	37
9/22/2016	3.48	-0.02	down	2016	9	38
9/29/2016	3.42	-0.06	down	2016	9	39
10/6/2016	3.42	0	no change	2016	10	40
10/13/2016	3.47	0.05	up	2016	10	41
10/20/2016	3.52	0.05	up	2016	10	42
10/27/2016	3.47	-0.05	down	2016	10	43
11/3/2016	3.54	0.07	up	2016	11	44
11/10/2016	3.57	0.03	up	2016	11	45
11/17/2016	3.94	0.37	up	2016	11	46
11/23/2016	4.03	0.09	up	2016	11	47
12/1/2016	4.08	0.05	up	2016	12	48
12/8/2016	4.13	0.05	up	2016	12	49
12/15/2016	4.16	0.03	up	2016	12	50
12/22/2016	4.3	0.14	up	2016	12	51
12/29/2016	4.32	0.02	up	2016	12	52
1/5/2017	4.2	-0.12	down	2017	1	1
1/12/2017	4.12	-0.08	down	2017	1	2
1/19/2017	4.09	-0.03	down	2017	1	3
1/26/2017	4.19	0.1	up	2017	1	4
