"state","geo","date","hpi","year","month","type","hpa12","lat","long","metro.pop","fips","statename","division","region"
"NY","NY","4/1/2015",155.5347993,2015,4,"State",0.0186239840868769,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","5/1/2015",157.3674844,2015,5,"State",0.0205662146473766,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","6/1/2015",159.3593975,2015,6,"State",0.0249077679208496,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","7/1/2015",160.7951521,2015,7,"State",0.0302157360497968,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","8/1/2015",161.2570603,2015,8,"State",0.0341026438202274,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","9/1/2015",160.8845031,2015,9,"State",0.0340676422122492,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","10/1/2015",160.1496206,2015,10,"State",0.0311121399722432,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","11/1/2015",159.5207898,2015,11,"State",0.0311854209146465,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","12/1/2015",158.917894,2015,12,"State",0.0321755430985338,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","1/1/2016",158.5732708,2016,1,"State",0.0320368539664149,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","2/1/2016",158.6573335,2016,2,"State",0.0321536333770365,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","3/1/2016",159.1152466,2016,3,"State",0.0312415502883774,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","4/1/2016",160.5640987,2016,4,"State",0.0323355250569959,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","5/1/2016",162.9808588,2016,5,"State",0.0356704844167923,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","6/1/2016",165.322984,2016,6,"State",0.0374222455252442,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","7/1/2016",166.902,2016,7,"State",0.0379790548424126,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","8/1/2016",168.104595,2016,8,"State",0.0424634722179664,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"NY","NY","9/1/2016",168.504109,2016,9,"State",0.0473607199772619,42.67,-73.8,881830,36,"New York","Middle Atlantic Division","Northeast Region"
"OH","OH","1/1/1975",30.24211431,1975,1,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1975",30.30293494,1975,2,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1975",30.47590758,1975,3,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1975",30.72475735,1975,4,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1975",30.99222842,1975,5,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1975",31.25834678,1975,6,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1975",31.47151727,1975,7,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1975",31.56190309,1975,8,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1975",31.59801805,1975,9,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1975",31.71307452,1975,10,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1975",31.91461463,1975,11,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1975",32.03078708,1975,12,"State",NA,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1976",32.05332609,1976,1,"State",0.059890382049151,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1976",32.15949631,1976,2,"State",0.0612667180151363,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1976",32.43005849,1976,3,"State",0.0641211719411574,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1976",32.82911999,1976,4,"State",0.0684907814251623,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1976",33.2301957,1976,5,"State",0.0722105958200732,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1976",33.50643425,1976,6,"State",0.0719195895362703,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1976",33.71859439,1976,7,"State",0.0714003427518892,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1976",33.91874291,1976,8,"State",0.0746735649393313,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1976",34.06941951,1976,9,"State",0.0782138125273968,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1976",34.12651998,1976,10,"State",0.0761025380392542,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1976",34.13240541,1976,11,"State",0.0694913852387633,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1976",34.16576922,1976,12,"State",0.066654064249738,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1977",34.27306983,1977,1,"State",0.0692515882366578,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1977",34.54800991,1977,2,"State",0.0742708647230053,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1977",34.98102023,1977,3,"State",0.0786604113213858,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1977",35.47467696,1977,4,"State",0.0805856803595664,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1977",35.89955586,1977,5,"State",0.0803293541843328,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1977",36.26574721,1977,6,"State",0.0823517339807653,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1977",36.8490333,1977,7,"State",0.0928401366258733,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1977",37.55931416,1977,8,"State",0.107332139627341,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1977",37.98496054,1977,9,"State",0.114928316546477,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1977",38.10754751,1977,10,"State",0.116654951408263,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1977",38.18841607,1977,11,"State",0.118831667773748,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1977",38.34606875,1977,12,"State",0.122353443971428,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1978",38.5987908,1978,1,"State",0.12621340870416,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1978",39.04897969,1978,2,"State",0.130281593403653,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1978",39.73598529,1978,3,"State",0.135929856497499,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1978",40.44048872,1978,4,"State",0.139981873988571,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1978",40.89743401,1978,5,"State",0.139218383912341,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1978",41.20847569,1978,6,"State",0.136291924481211,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1978",41.58274258,1978,7,"State",0.128462237841121,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1978",42.05978692,1978,8,"State",0.11982308145533,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1978",42.43033585,1978,9,"State",0.117029878320363,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1978",42.57940236,1978,10,"State",0.117348271988023,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1978",42.78536859,1978,11,"State",0.120375574403864,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1978",43.17566472,1978,12,"State",0.12594761672929,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1979",43.58607569,1979,1,"State",0.129208319396368,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1979",43.94300619,1979,2,"State",0.125330457770022,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1979",44.27575915,1979,3,"State",0.114248428140587,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1979",44.67643229,1979,4,"State",0.104745113228691,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1979",45.18871452,1979,5,"State",0.10492786684247,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1979",45.49813366,1979,6,"State",0.104096497096129,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1979",45.63955488,1979,7,"State",0.0975599984102828,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1979",45.93742531,1979,8,"State",0.0921934863192597,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1979",46.31993442,1979,9,"State",0.0916702282006567,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1979",46.54472133,1979,10,"State",0.0931276333207791,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1979",46.44410647,1979,11,"State",0.0855137632460443,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1979",46.22175282,1979,12,"State",0.0705510411884633,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1980",46.18556458,1980,1,"State",0.0596403518520112,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1980",46.37372711,1980,2,"State",0.0553153079579967,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1980",46.52016605,1980,3,"State",0.0506915509318828,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1980",46.49975223,1980,4,"State",0.0408116728785461,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1980",46.46502157,1980,5,"State",0.0282439335475038,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1980",46.54501499,1980,6,"State",0.0230093246862204,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1980",46.87881804,1980,7,"State",0.0271532700802712,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1980",47.35583962,1980,8,"State",0.0308770964072995,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1980",47.72551892,1980,9,"State",0.0303451314774119,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1980",47.97971994,1980,10,"State",0.0308305339251238,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1980",48.13501888,1980,11,"State",0.036407469935765,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1980",48.11005648,1980,12,"State",0.0408531382908295,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1981",47.99455822,1981,1,"State",0.0391679447128241,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1981",47.90281122,1981,2,"State",0.0329730691340155,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1981",47.85382334,1981,3,"State",0.0286683690803378,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1981",47.84183856,1981,4,"State",0.0288622254020126,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1981",47.819199,1981,5,"State",0.0291440181074687,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1981",47.85801957,1981,6,"State",0.0282093491705202,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1981",47.94683317,1981,7,"State",0.022782467106758,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1981",47.95749845,1981,8,"State",0.0127050609772297,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1981",47.89441854,1981,9,"State",0.00353897922583335,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1981",47.79425904,1981,10,"State",-0.00386540188712914,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1981",47.60711976,1981,11,"State",-0.0109670491937697,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1981",47.36910265,1981,12,"State",-0.0154012255277235,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1982",47.18914333,1982,1,"State",-0.0167813793869733,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1982",46.99240544,1982,2,"State",-0.0190052683091779,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1982",46.6331709,1982,3,"State",-0.025507939696423,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1982",46.05092972,1982,4,"State",-0.0374339468110942,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1982",45.40213588,1982,5,"State",-0.0505458721715517,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1982",45.22369044,1982,6,"State",-0.0550446749294938,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1982",45.82623687,1982,7,"State",-0.0442280784735297,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1982",46.78073026,1982,8,"State",-0.0245377308665691,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1982",47.48910885,1982,9,"State",-0.0084625662520883,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1982",47.85616333,1982,10,"State",0.00129522438977858,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1982",47.94153544,1982,11,"State",0.00702448880936046,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1982",47.81568196,1982,12,"State",0.00942764977626176,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1983",47.6561657,1983,1,"State",0.00989681814594623,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1983",47.66270457,1983,2,"State",0.0142639884833273,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1983",47.9269388,1983,3,"State",0.0277435112181059,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1983",48.44982628,1983,4,"State",0.0520922503538113,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1983",49.13256676,1983,5,"State",0.082164215574785,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1983",49.61986341,1983,6,"State",0.0972095140230222,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1983",49.72652504,1983,7,"State",0.085110374239638,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1983",49.6817926,1983,8,"State",0.0620140456097276,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1983",49.71930672,1983,9,"State",0.0469623019678964,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1983",49.77159674,1983,10,"State",0.0400248009183648,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1983",49.8054472,1983,11,"State",0.0388788498927559,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1983",49.83481931,1983,12,"State",0.0422275133854433,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1984",49.70720229,1984,1,"State",0.0430382209704294,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1984",49.48406543,1984,2,"State",0.0382135440368276,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1984",49.47952924,1984,3,"State",0.0323949427790284,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1984",49.78651263,1984,4,"State",0.0275890844742157,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1984",50.15379338,1984,5,"State",0.0207851265941068,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1984",50.26303018,1984,6,"State",0.01296188110567,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1984",50.16262793,1984,7,"State",0.00877002544716721,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1984",50.00980132,1984,8,"State",0.00660219172526388,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1984",49.92625323,1984,9,"State",0.00416229677468039,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1984",49.9008911,1984,10,"State",0.002597753909231,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1984",49.77983431,1984,11,"State",-0.000514258809827584,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1984",49.66829323,1984,12,"State",-0.00334156082645976,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1985",49.66619571,1985,1,"State",-0.000824962542867791,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1985",49.77643811,1985,2,"State",0.00590842077059306,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1985",50.01017295,1985,3,"State",0.0107245100782207,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1985",50.33736097,1985,4,"State",0.0110642081740844,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1985",50.59668684,1985,5,"State",0.0088307071141025,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1985",50.59807516,1985,6,"State",0.00666583329337977,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1985",50.63920581,1985,7,"State",0.009500656159104,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1985",50.93916505,1985,8,"State",0.0185836317175754,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1985",51.2798469,1985,9,"State",0.0271118616444994,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1985",51.39278236,1985,10,"State",0.0298970865472179,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1985",51.27606091,1985,11,"State",0.0300568818827793,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1985",51.30050493,1985,12,"State",0.0328622465934492,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1986",51.56238185,1986,1,"State",0.0381786064524008,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1986",51.93021119,1986,2,"State",0.0432689272631444,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1986",52.24589832,1986,3,"State",0.0447054116816448,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1986",52.44045052,1986,4,"State",0.0417798928961213,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1986",52.86856536,1986,5,"State",0.0449017250316068,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1986",53.5613026,1986,6,"State",0.0585640349090306,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1986",54.0052871,1986,7,"State",0.0664718420472399,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1986",54.03487493,1986,8,"State",0.0607726859472739,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1986",54.05540414,1986,9,"State",0.0541256927972613,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1986",54.29432063,1986,10,"State",0.0564580887968877,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1986",54.46088664,1986,11,"State",0.0621113571026843,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1986",54.45756591,1986,12,"State",0.0615405439831018,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1987",54.67318981,1987,1,"State",0.0603309592844186,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1987",55.14529985,1987,2,"State",0.0619117193310994,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1987",55.65545,1987,3,"State",0.0652597005628441,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1987",56.20651921,1987,4,"State",0.0718161009803622,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1987",56.67126789,1987,5,"State",0.0719274772089258,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1987",56.95280057,1987,6,"State",0.0633199307217747,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1987",57.10372162,1987,7,"State",0.0573727997087161,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1987",57.31515,1987,8,"State",0.0607066283441844,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1987",57.47506568,1987,9,"State",0.0632621584170068,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1987",57.63875792,1987,10,"State",0.0615982896773195,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1987",57.90858454,1987,11,"State",0.0633059451049731,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1987",58.09858284,1987,12,"State",0.0668597075384783,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1988",58.27815264,1988,1,"State",0.0659365740782265,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1988",58.58355703,1988,2,"State",0.0623490522193615,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1988",59.06019686,1988,3,"State",0.0611754439142975,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1988",59.63111512,1988,4,"State",0.0609288025327621,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1988",60.21847845,1988,5,"State",0.0625927510018869,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1988",60.59991626,1988,6,"State",0.0640375127034776,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","7/1/1988",60.63117487,1988,7,"State",0.0617727382721855,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","8/1/1988",60.69022807,1988,8,"State",0.0588863166196023,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","9/1/1988",60.89598207,1988,9,"State",0.0595200083640861,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","10/1/1988",61.05501734,1988,10,"State",0.0592701776249518,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","11/1/1988",61.19068393,1988,11,"State",0.0566772511549287,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","12/1/1988",61.31140373,1988,12,"State",0.0552994708812076,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","1/1/1989",61.47792052,1989,1,"State",0.0549051013982176,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","2/1/1989",61.72695957,1989,2,"State",0.0536567374765293,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","3/1/1989",62.06243557,1989,3,"State",0.0508335371302047,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","4/1/1989",62.38795021,1989,4,"State",0.0462314864387867,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","5/1/1989",62.79805012,1989,5,"State",0.0428368789181852,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
"OH","OH","6/1/1989",63.34783788,1989,6,"State",0.0453453039144514,39.99,-82.99,2021632,39,"Ohio","East North Central Division","Midwest Region"
